lane_id,link_id,lane_num,allowed_uses,r_barrier,l_barrier,width
4769,104037 104042,1,,,,
4770,104037 104042,2,,,,
4771,104038 104037,1,,,,
4772,104038 104037,2,,,,
4773,104039 104040,1,,,,
4774,104039 104040,2,,,,
4775,104040 104046,1,,,,
4776,104040 104047,1,,,,
4777,104040 104047,2,,,,
4778,104041 101910,1,,,,
4779,104041 104044,1,,,,
4780,104042 104031,1,,,,
4781,104042 104031,2,,,,
4782,104043 104039,1,,,,
4783,104043 104039,2,,,,
4784,104044 104039,1,,,,
4785,104044 104041,1,,,,
4786,104044 104045,1,,,,
4787,104045 104026,1,,,,
4788,104045 104044,1,,,,
4789,104046 103833,1,,,,
4790,104046 104035,1,,,,
4791,104046 104049,1,,,,
4792,104047 104035,1,,,,
4793,104047 104035,2,,,,
4794,104048 104038,1,,,,
4795,104048 104038,2,,,,
4796,104049 104028,1,,,,
4797,104049 104046,1,,,,
4798,104050 103579,1,,,,
4799,104050 104054,1,,,,
4800,104050 299,1,,,,
4801,104051 104197,1,,,,
4802,104051 104261,1,,,,
4803,104051 345,1,,,,
4804,104051 346,1,,,,
4805,104052 103998,1,,,,
4806,104052 104170,1,,,,
4807,104052 352,1,,,,
4808,104052 354,1,,,,
4809,104053 104001,1,,,,
4810,104053 104166,1,,,,
4811,104053 353,1,,,,
4812,104054 104027,1,,,,
4813,104054 104050,1,,,,
4814,104054 104055,1,,,,
4815,104054 104056,1,,,,
4816,104055 104054,1,,,,
4817,104055 104058,1,,,,
4818,104055 299,1,,,,
4819,104055 305,1,,,,
4820,104056 103582,1,,,,
4821,104056 104054,1,,,,
4822,104057 100153,1,,,,
4823,104057 100158,1,,,,
4824,104057 355,1,,,,
4825,104057 378,1,,,,
4826,104058 104055,1,,,,
4827,104058 104060,1,,,,
4828,104058 301,1,,,,
4829,104059 104010,1,,,,
4830,104059 104030,1,,,,
4831,104059 301,1,,,,
4832,104060 104020,1,,,,
4833,104060 104020,2,,,,
4834,104060 104058,1,,,,
4835,104061 104109,1,,,,
4836,104061 104139,1,,,,
4837,104061 357,1,,,,
4838,104062 104063,1,,,,
4839,104062 104106,1,,,,
4840,104062 372,1,,,,
4841,104063 103524,1,,,,
4842,104063 104062,1,,,,
4843,104063 373,1,,,,
4844,104064 104068,1,,,,
4845,104064 104068,2,,,,
4846,104065 104008,1,,,,
4847,104065 104008,2,,,,
4848,104066 100136,1,,,,
4849,104066 104072,1,,,,
4850,104067 104034,1,,,,
4851,104067 104034,2,,,,
4852,104068 104067,1,,,,
4853,104068 104067,2,,,,
4854,104069 104070,1,,,,
4855,104069 104070,2,,,,
4856,104070 104065,1,,,,
4857,104070 104065,2,,,,
4858,104071 100134,1,,,,
4859,104071 104012,1,,,,
4860,104072 104022,1,,,,
4861,104072 104066,1,,,,
4862,104073 103413,1,,,,
4863,104073 104008,1,,,,
4864,104073 311,1,,,,
4865,104074 103819,1,,,,
4866,104074 103820,1,,,,
4867,104074 279,1,,,,
4868,104075 104023,1,,,,
4869,104075 104080,1,,,,
4870,104075 304,1,,,,
4871,104075 310,1,,,,
4872,104076 103979,1,,,,
4873,104076 103996,1,,,,
4874,104077 103557,1,,,,
4875,104077 104081,1,,,,
4876,104077 306,1,,,,
4877,104078 103549,1,,,,
4878,104078 103979,1,,,,
4879,104079 104080,1,,,,
4880,104079 104081,1,,,,
4881,104080 103996,1,,,,
4882,104080 104075,1,,,,
4883,104080 104079,1,,,,
4884,104080 104082,1,,,,
4885,104081 104077,1,,,,
4886,104081 104079,1,,,,
4887,104081 308,1,,,,
4888,104082 104025,1,,,,
4889,104082 104080,1,,,,
4890,104082 304,1,,,,
4891,104083 104015,1,,,,
4892,104083 104017,1,,,,
4893,104083 306,1,,,,
4894,104084 103564,1,,,,
4895,104084 104015,1,,,,
4896,104086 104094,1,,,,
4897,104086 104149,1,,,,
4898,104086 371,1,,,,
4899,104087 100661,1,,,,
4900,104087 104088,1,,,,
4901,104087 104119,1,,,,
4902,104088 104087,1,,,,
4903,104088 104141,1,,,,
4904,104088 365,1,,,,
4905,104089 104090,1,,,,
4906,104089 104128,1,,,,
4907,104089 364,1,,,,
4908,104089 371,1,,,,
4909,104090 104089,1,,,,
4910,104090 104091,1,,,,
4911,104091 104090,1,,,,
4912,104091 104092,1,,,,
4913,104091 364,1,,,,
4914,104092 104091,1,,,,
4915,104092 104094,1,,,,
4916,104092 104101,1,,,,
4917,104092 104162,1,,,,
4918,104094 104086,1,,,,
4919,104094 104092,1,,,,
4920,104094 362,1,,,,
4921,104094 364,1,,,,
4922,104096 103510,1,,,,
4923,104096 104106,1,,,,
4924,104096 104111,1,,,,
4925,104096 104425,1,,,,
4926,104098 103986,1,,,,
4927,104098 103988,1,,,,
4928,104098 104099,1,,,,
4929,104098 104146,1,,,,
4930,104099 104098,1,,,,
4931,104099 104166,1,,,,
4932,104099 104167,1,,,,
4933,104099 104168,1,,,,
4934,104100 104101,1,,,,
4935,104100 104143,1,,,,
4936,104101 104092,1,,,,
4937,104101 104100,1,,,,
4938,104101 104110,1,,,,
4939,104101 104158,1,,,,
4940,104102 104103,1,,,,
4941,104102 104121,1,,,,
4942,104102 369,1,,,,
4943,104102 370,1,,,,
4944,104103 104102,1,,,,
4945,104103 104108,1,,,,
4946,104103 104148,1,,,,
4947,104104 104105,1,,,,
4948,104104 104123,1,,,,
4949,104104 369,1,,,,
4950,104105 103584,1,,,,
4951,104105 104104,1,,,,
4952,104105 104148,1,,,,
4953,104105 104151,1,,,,
4954,104106 104062,1,,,,
4955,104106 104096,1,,,,
4956,104106 361,1,,,,
4957,104106 362,1,,,,
4958,104108 104103,1,,,,
4959,104108 104127,1,,,,
4960,104108 370,1,,,,
4961,104108 371,1,,,,
4962,104109 104061,1,,,,
4963,104109 104110,1,,,,
4964,104109 104146,1,,,,
4965,104110 104101,1,,,,
4966,104110 104109,1,,,,
4967,104110 104160,1,,,,
4968,104111 104096,1,,,,
4969,104111 104424,1,,,,
4970,104111 104424,2,,,,
4971,104111 360,1,,,,
4972,104112 104115,1,,,,
4973,104112 104130,1,,,,
4974,104112 367,1,,,,
4975,104113 104118,1,,,,
4976,104113 104121,1,,,,
4977,104114 103978,1,,,,
4978,104114 104115,1,,,,
4979,104115 104112,1,,,,
4980,104115 104114,1,,,,
4981,104115 104127,1,,,,
4982,104116 103563,1,,,,
4983,104116 103981,1,,,,
4984,104116 104124,1,,,,
4985,104118 104113,1,,,,
4986,104118 104127,1,,,,
4987,104118 370,1,,,,
4988,104119 103415,1,,,,
4989,104119 104087,1,,,,
4990,104119 104133,1,,,,
4991,104121 103563,1,,,,
4992,104121 104102,1,,,,
4993,104121 104113,1,,,,
4994,104121 104125,1,,,,
4995,104122 103583,1,,,,
4996,104122 104124,1,,,,
4997,104123 103583,1,,,,
4998,104123 103585,1,,,,
4999,104123 104104,1,,,,
5000,104123 104125,1,,,,
5001,104124 103983,1,,,,
5002,104124 104116,1,,,,
5003,104124 104122,1,,,,
5004,104125 104121,1,,,,
5005,104125 104123,1,,,,
5006,104125 368,1,,,,
5007,104127 104108,1,,,,
5008,104127 104115,1,,,,
5009,104127 104118,1,,,,
5010,104128 104089,1,,,,
5011,104128 104131,1,,,,
5012,104128 366,1,,,,
5013,104130 104112,1,,,,
5014,104130 104131,1,,,,
5015,104130 104133,1,,,,
5016,104131 104128,1,,,,
5017,104131 104130,1,,,,
5018,104133 104119,1,,,,
5019,104133 104130,1,,,,
5020,104133 366,1,,,,
5021,104133 367,1,,,,
5022,104138 103502,1,,,,
5023,104138 104139,1,,,,
5024,104138 104141,1,,,,
5025,104138 104143,1,,,,
5026,104139 104061,1,,,,
5027,104139 104138,1,,,,
5028,104139 104140,1,,,,
5029,104140 100164,1,,,,
5030,104140 104139,1,,,,
5031,104140 356,1,,,,
5032,104141 104088,1,,,,
5033,104141 104138,1,,,,
5034,104143 104100,1,,,,
5035,104143 104138,1,,,,
5036,104143 357,1,,,,
5037,104146 104098,1,,,,
5038,104146 104109,1,,,,
5039,104148 104103,1,,,,
5040,104148 104105,1,,,,
5041,104148 104149,1,,,,
5042,104149 104086,1,,,,
5043,104149 104148,1,,,,
5044,104149 372,1,,,,
5045,104151 104105,1,,,,
5046,104151 104152,1,,,,
5047,104151 372,1,,,,
5048,104152 104151,1,,,,
5049,104152 104155,1,,,,
5050,104155 103524,1,,,,
5051,104155 104152,1,,,,
5052,104157 103518,1,,,,
5053,104157 104166,1,,,,
5054,104158 104101,1,,,,
5055,104158 104159,1,,,,
5056,104158 104160,1,,,,
5057,104158 104163,1,,,,
5058,104159 104158,1,,,,
5059,104159 359,1,,,,
5060,104159 361,1,,,,
5061,104160 104004,1,,,,
5062,104160 104110,1,,,,
5063,104160 104158,1,,,,
5064,104160 104167,1,,,,
5065,104161 103990,1,,,,
5066,104161 103992,1,,,,
5067,104162 104092,1,,,,
5068,104162 104164,1,,,,
5069,104162 362,1,,,,
5070,104163 104158,1,,,,
5071,104163 104165,1,,,,
5072,104164 104162,1,,,,
5073,104164 104424,1,,,,
5074,104164 363,1,,,,
5075,104165 104163,1,,,,
5076,104165 104424,1,,,,
5077,104165 104424,2,,,,
5078,104165 360,1,,,,
5079,104165 363,1,,,,
5080,104166 104053,1,,,,
5081,104166 104099,1,,,,
5082,104166 104157,1,,,,
5083,104166 104167,1,,,,
5084,104167 104099,1,,,,
5085,104167 104160,1,,,,
5086,104167 104166,1,,,,
5087,104168 104099,1,,,,
5088,104168 104170,1,,,,
5089,104168 104170,2,,,,
5090,104168 353,1,,,,
5091,104168 354,1,,,,
5092,104169 103990,1,,,,
5093,104169 104001,1,,,,
5094,104170 104005,1,,,,
5095,104170 104052,1,,,,
5096,104170 104168,1,,,,
5097,104170 104168,2,,,,
5098,104171 103567,1,,,,
5099,104171 104173,1,,,,
5100,104171 322,1,,,,
5101,104171 323,1,,,,
5102,104173 104171,1,,,,
5103,104173 104286,1,,,,
5104,104175 104176,1,,,,
5105,104175 104182,1,,,,
5106,104175 104183,1,,,,
5107,104175 104275,1,,,,
5108,104176 104175,1,,,,
5109,104176 104318,1,,,,
5110,104176 104322,1,,,,
5111,104176 104329,1,,,,
5112,104177 104178,1,,,,
5113,104177 104251,1,,,,
5114,104178 103995,1,,,,
5115,104178 104177,1,,,,
5116,104178 104279,1,,,,
5117,104178 104282,1,,,,
5118,104181 104182,1,,,,
5119,104181 104194,1,,,,
5120,104181 104322,1,,,,
5121,104181 104326,1,,,,
5122,104182 104175,1,,,,
5123,104182 104181,1,,,,
5124,104182 347,1,,,,
5125,104182 348,1,,,,
5126,104183 104175,1,,,,
5127,104183 104184,1,,,,
5128,104184 104183,1,,,,
5129,104184 104188,1,,,,
5130,104184 104188,2,,,,
5131,104184 104296,1,,,,
5132,104184 104317,1,,,,
5133,104184 104317,2,,,,
5134,104185 104323,1,,,,
5135,104185 104323,2,,,,
5136,104186 103514,1,,,,
5137,104186 104341,1,,,,
5138,104187 103514,1,,,,
5139,104187 104335,1,,,,
5140,104188 104184,1,,,,
5141,104188 104184,2,,,,
5142,104188 104196,1,,,,
5143,104189 103995,1,,,,
5144,104189 104007,1,,,,
5145,104190 103553,1,,,,
5146,104190 104191,1,,,,
5147,104191 103561,1,,,,
5148,104191 104190,1,,,,
5149,104191 323,1,,,,
5150,104192 104193,1,,,,
5151,104192 104281,1,,,,
5152,104192 104286,1,,,,
5153,104193 104192,1,,,,
5154,104193 104345,1,,,,
5155,104193 320,1,,,,
5156,104193 323,1,,,,
5157,104194 104181,1,,,,
5158,104194 104261,1,,,,
5159,104194 346,1,,,,
5160,104194 347,1,,,,
5161,104195 104196,1,,,,
5162,104195 104331,1,,,,
5163,104196 104188,1,,,,
5164,104196 104195,1,,,,
5165,104196 104340,1,,,,
5166,104196 104341,1,,,,
5167,104197 103987,1,,,,
5168,104197 104051,1,,,,
5169,104197 104198,1,,,,
5170,104197 104262,1,,,,
5171,104198 104000,1,,,,
5172,104198 104197,1,,,,
5173,104198 104326,1,,,,
5174,104198 104327,1,,,,
5175,104199 104200,1,,,,
5176,104199 104213,1,,,,
5177,104199 104213,2,,,,
5178,104200 104316,1,,,,
5179,104201 103552,1,,,,
5180,104201 104233,1,,,,
5181,104201 104274,1,,,,
5182,104202 103552,1,,,,
5183,104202 104283,1,,,,
5184,104202 104283,2,,,,
5185,104202 104287,1,,,,
5186,104202 104306,1,,,,
5187,104203 104338,1,,,,
5188,104203 104341,1,,,,
5189,104204 104233,1,,,,
5190,104204 104233,2,,,,
5191,104205 104204,1,,,,
5192,104205 104204,2,,,,
5193,104206 104303,1,,,,
5194,104206 104303,2,,,,
5195,104207 104206,1,,,,
5196,104207 104206,2,,,,
5197,104208 104267,1,,,,
5198,104208 104267,2,,,,
5199,104209 104208,1,,,,
5200,104209 104208,2,,,,
5201,104210 104209,1,,,,
5202,104210 104209,2,,,,
5203,104211 104212,1,,,,
5204,104211 104212,2,,,,
5205,104212 104354,1,,,,
5206,104212 104354,2,,,,
5207,104213 104214,1,,,,
5208,104213 104214,2,,,,
5209,104214 104324,1,,,,
5210,104214 104324,2,,,,
5211,104215 104216,1,,,,
5212,104215 104216,2,,,,
5213,104216 104308,1,,,,
5214,104216 104315,1,,,,
5215,104216 104315,2,,,,
5216,104217 104200,1,,,,
5217,104218 104208,1,,,,
5218,104218 104219,1,,,,
5219,104219 104214,1,,,,
5220,104220 100147,1,,,,
5221,104220 104227,1,,,,
5222,104220 344,1,,,,
5223,104221 100147,1,,,,
5224,104221 104222,1,,,,
5225,104221 104241,1,,,,
5226,104221 104242,1,,,,
5227,104222 104221,1,,,,
5228,104222 104228,1,,,,
5229,104222 104264,1,,,,
5230,104222 104266,1,,,,
5231,104224 100148,1,,,,
5232,104224 104226,1,,,,
5233,104224 344,1,,,,
5234,104224 345,1,,,,
5235,104226 104224,1,,,,
5236,104226 104261,1,,,,
5237,104227 104220,1,,,,
5238,104227 104228,1,,,,
5239,104227 104261,1,,,,
5240,104228 104222,1,,,,
5241,104228 104227,1,,,,
5242,104228 347,1,,,,
5243,104229 103547,1,,,,
5244,104229 104230,1,,,,
5245,104229 104247,1,,,,
5246,104230 104229,1,,,,
5247,104230 104268,1,,,,
5248,104231 103985,1,,,,
5249,104231 103987,1,,,,
5250,104231 345,1,,,,
5251,104231 355,1,,,,
5252,104232 104250,1,,,,
5253,104232 104250,2,,,,
5254,104233 104232,1,,,,
5255,104233 104232,2,,,,
5256,104234 104251,1,,,,
5257,104234 104251,2,,,,
5258,104235 104234,1,,,,
5259,104235 104234,2,,,,
5260,104236 104237,1,,,,
5261,104236 104237,2,,,,
5262,104237 104199,1,,,,
5263,104237 104199,2,,,,
5264,104238 104239,1,,,,
5265,104238 104239,2,,,,
5266,104239 104215,1,,,,
5267,104239 104215,2,,,,
5268,104239 104270,1,,,,
5269,104240 100141,1,,,,
5270,104240 104248,1,,,,
5271,104240 104255,1,,,,
5272,104241 100145,1,,,,
5273,104241 104221,1,,,,
5274,104241 104242,1,,,,
5275,104242 103547,1,,,,
5276,104242 104221,1,,,,
5277,104242 104241,1,,,,
5278,104244 104007,1,,,,
5279,104244 104007,2,,,,
5280,104245 104252,1,,,,
5281,104245 104252,2,,,,
5282,104247 104229,1,,,,
5283,104247 104256,1,,,,
5284,104247 313,1,,,,
5285,104248 104240,1,,,,
5286,104248 104259,1,,,,
5287,104250 102500,1,,,,
5288,104250 102500,2,,,,
5289,104251 104177,1,,,,
5290,104251 104244,1,,,,
5291,104251 104244,2,,,,
5292,104251 104252,1,,,,
5293,104252 104236,1,,,,
5294,104252 104236,2,,,,
5295,104252 104251,1,,,,
5296,104252 104259,1,,,,
5297,104254 104238,1,,,,
5298,104254 104238,2,,,,
5299,104255 104240,1,,,,
5300,104255 104256,1,,,,
5301,104256 104247,1,,,,
5302,104256 104255,1,,,,
5303,104259 104248,1,,,,
5304,104259 104252,1,,,,
5305,104261 104051,1,,,,
5306,104261 104194,1,,,,
5307,104261 104226,1,,,,
5308,104261 104227,1,,,,
5309,104262 103989,1,,,,
5310,104262 104197,1,,,,
5311,104264 104222,1,,,,
5312,104264 104275,1,,,,
5313,104264 314,1,,,,
5314,104264 347,1,,,,
5315,104266 104222,1,,,,
5316,104266 104268,1,,,,
5317,104266 314,1,,,,
5318,104267 104235,1,,,,
5319,104267 104235,2,,,,
5320,104268 104230,1,,,,
5321,104268 104266,1,,,,
5322,104268 104273,1,,,,
5323,104270 104273,1,,,,
5324,104270 104274,1,,,,
5325,104273 104268,1,,,,
5326,104273 104270,1,,,,
5327,104274 104201,1,,,,
5328,104274 104270,1,,,,
5329,104275 104175,1,,,,
5330,104275 104264,1,,,,
5331,104279 104178,1,,,,
5332,104279 104280,1,,,,
5333,104279 312,1,,,,
5334,104280 104279,1,,,,
5335,104280 104285,1,,,,
5336,104280 104286,1,,,,
5337,104281 104192,1,,,,
5338,104281 104297,1,,,,
5339,104281 104301,1,,,,
5340,104282 104178,1,,,,
5341,104282 104283,1,,,,
5342,104282 321,1,,,,
5343,104283 104202,1,,,,
5344,104283 104202,2,,,,
5345,104283 104282,1,,,,
5346,104284 103980,1,,,,
5347,104284 103997,1,,,,
5348,104285 103997,1,,,,
5349,104285 104280,1,,,,
5350,104285 309,1,,,,
5351,104286 103852,1,,,,
5352,104286 104173,1,,,,
5353,104286 104192,1,,,,
5354,104286 104280,1,,,,
5355,104287 103852,1,,,,
5356,104287 104202,1,,,,
5357,104296 104184,1,,,,
5358,104296 104297,1,,,,
5359,104296 104298,1,,,,
5360,104297 104281,1,,,,
5361,104297 104296,1,,,,
5362,104298 104296,1,,,,
5363,104298 319,1,,,,
5364,104299 104300,1,,,,
5365,104299 104302,1,,,,
5366,104299 104305,1,,,,
5367,104300 104299,1,,,,
5368,104300 104301,1,,,,
5369,104301 104281,1,,,,
5370,104301 104300,1,,,,
5371,104301 320,1,,,,
5372,104302 104299,1,,,,
5373,104302 104313,1,,,,
5374,104302 317,1,,,,
5375,104303 104312,1,,,,
5376,104303 104312,2,,,,
5377,104304 104211,1,,,,
5378,104304 104211,2,,,,
5379,104305 104299,1,,,,
5380,104305 104306,1,,,,
5381,104306 104202,1,,,,
5382,104306 104305,1,,,,
5383,104306 316,1,,,,
5384,104307 104308,1,,,,
5385,104307 104308,2,,,,
5386,104307 104310,1,,,,
5387,104307 104310,2,,,,
5388,104307 493,1,,,,
5389,104308 104307,1,,,,
5390,104308 104307,2,,,,
5391,104308 104309,1,,,,
5392,104308 104309,2,,,,
5393,104308 104311,1,,,,
5394,104309 104308,1,,,,
5395,104309 104308,2,,,,
5396,104309 104313,1,,,,
5397,104309 104313,2,,,,
5398,104310 104307,1,,,,
5399,104310 104307,2,,,,
5400,104310 104317,1,,,,
5401,104310 104317,2,,,,
5402,104310 318,1,,,,
5403,104311 104304,1,,,,
5404,104311 104304,2,,,,
5405,104312 104313,1,,,,
5406,104312 104314,1,,,,
5407,104312 104314,2,,,,
5408,104313 104205,1,,,,
5409,104313 104302,1,,,,
5410,104313 104309,1,,,,
5411,104313 104309,2,,,,
5412,104314 104205,1,,,,
5413,104314 104205,2,,,,
5414,104315 104311,1,,,,
5415,104315 104311,2,,,,
5416,104316 104218,1,,,,
5417,104316 104317,1,,,,
5418,104317 104184,1,,,,
5419,104317 104184,2,,,,
5420,104317 104310,1,,,,
5421,104317 104310,2,,,,
5422,104317 104316,1,,,,
5423,104318 104176,1,,,,
5424,104318 104321,1,,,,
5425,104318 348,1,,,,
5426,104319 104320,1,,,,
5427,104319 104322,1,,,,
5428,104319 348,1,,,,
5429,104320 103520,1,,,,
5430,104320 104319,1,,,,
5431,104320 349,1,,,,
5432,104321 103500,1,,,,
5433,104321 104318,1,,,,
5434,104321 343,1,,,,
5435,104322 104176,1,,,,
5436,104322 104181,1,,,,
5437,104322 104319,1,,,,
5438,104322 104327,1,,,,
5439,104323 104332,1,,,,
5440,104323 104332,2,,,,
5441,104324 104325,1,,,,
5442,104324 104325,2,,,,
5443,104325 103539,1,,,,
5444,104325 103539,2,,,,
5445,104326 104181,1,,,,
5446,104326 104198,1,,,,
5447,104326 346,1,,,,
5448,104327 104002,1,,,,
5449,104327 104198,1,,,,
5450,104327 104322,1,,,,
5451,104327 104328,1,,,,
5452,104328 103991,1,,,,
5453,104328 104327,1,,,,
5454,104329 104176,1,,,,
5455,104329 104331,1,,,,
5456,104329 343,1,,,,
5457,104331 104195,1,,,,
5458,104331 104329,1,,,,
5459,104332 104210,1,,,,
5460,104332 104210,2,,,,
5461,104332 104217,1,,,,
5462,104335 103506,1,,,,
5463,104335 104187,1,,,,
5464,104337 104349,1,,,,
5465,104337 104368,1,,,,
5466,104337 339,1,,,,
5467,104338 104203,1,,,,
5468,104338 104339,1,,,,
5469,104338 341,1,,,,
5470,104339 103516,1,,,,
5471,104339 104338,1,,,,
5472,104339 104343,1,,,,
5473,104339 104350,1,,,,
5474,104340 104196,1,,,,
5475,104340 104357,1,,,,
5476,104340 341,1,,,,
5477,104341 104186,1,,,,
5478,104341 104196,1,,,,
5479,104341 104203,1,,,,
5480,104342 100756,1,,,,
5481,104342 103944,1,,,,
5482,104342 104016,1,,,,
5483,104343 104339,1,,,,
5484,104343 104348,1,,,,
5485,104344 104345,1,,,,
5486,104344 104346,1,,,,
5487,104344 104357,1,,,,
5488,104345 104193,1,,,,
5489,104345 104344,1,,,,
5490,104345 104347,1,,,,
5491,104345 104362,1,,,,
5492,104346 104344,1,,,,
5493,104346 104347,1,,,,
5494,104346 104363,1,,,,
5495,104347 104345,1,,,,
5496,104347 104346,1,,,,
5497,104347 104348,1,,,,
5498,104348 104343,1,,,,
5499,104348 104347,1,,,,
5500,104349 104337,1,,,,
5501,104349 104364,1,,,,
5502,104350 104339,1,,,,
5503,104350 104366,1,,,,
5504,104351 104207,1,,,,
5505,104351 104207,2,,,,
5506,104352 104351,1,,,,
5507,104352 104351,2,,,,
5508,104353 104352,1,,,,
5509,104353 104352,2,,,,
5510,104354 104355,1,,,,
5511,104354 104355,2,,,,
5512,104355 104356,1,,,,
5513,104355 104356,2,,,,
5514,104356 104370,1,,,,
5515,104356 104372,1,,,,
5516,104356 104372,2,,,,
5517,104357 104340,1,,,,
5518,104357 104344,1,,,,
5519,104359 103561,1,,,,
5520,104359 104360,1,,,,
5521,104359 323,1,,,,
5522,104359 339,1,,,,
5523,104360 104359,1,,,,
5524,104360 104362,1,,,,
5525,104362 104345,1,,,,
5526,104362 104360,1,,,,
5527,104363 104346,1,,,,
5528,104363 104364,1,,,,
5529,104364 104349,1,,,,
5530,104364 104363,1,,,,
5531,104366 104350,1,,,,
5532,104366 104367,1,,,,
5533,104366 104375,1,,,,
5534,104367 103516,1,,,,
5535,104367 104366,1,,,,
5536,104368 104337,1,,,,
5537,104368 104369,1,,,,
5538,104369 104011,1,,,,
5539,104369 104368,1,,,,
5540,104369 104376,1,,,,
5541,104370 103541,1,,,,
5542,104370 104374,1,,,,
5543,104370 104375,1,,,,
5544,104371 104353,1,,,,
5545,104371 104353,2,,,,
5546,104372 103541,1,,,,
5547,104372 103541,2,,,,
5548,104373 104011,1,,,,
5549,104373 104353,1,,,,
5550,104373 104374,1,,,,
5551,104374 104370,1,,,,
5552,104374 104373,1,,,,
5553,104375 104366,1,,,,
5554,104375 104370,1,,,,
5555,104376 103947,1,,,,
5556,104376 104016,1,,,,
5557,104376 104369,1,,,,
5558,104379 103558,1,,,,
5559,104379 103565,1,,,,
5560,104380 103558,1,,,,
5561,104380 468,1,,,,
5562,104381 104382,1,,,,
5563,104381 467,1,,,,
5564,104382 103565,1,,,,
5565,104382 104381,1,,,,
5566,104385 103562,1,,,,
5567,104385 104389,1,,,,
5568,104385 325,1,,,,
5569,104385 326,1,,,,
5570,104387 103568,1,,,,
5571,104387 469,1,,,,
5572,104389 104385,1,,,,
5573,104389 488,1,,,,
5574,104393 103512,1,,,,
5575,104393 103926,1,,,,
5576,104393 326,1,,,,
5577,104394 103534,1,,,,
5578,104394 104404,1,,,,
5579,104394 333,1,,,,
5580,104394 374,1,,,,
5581,104395 103501,1,,,,
5582,104395 103521,1,,,,
5583,104396 103505,1,,,,
5584,104396 103517,1,,,,
5585,104396 342,1,,,,
5586,104397 104398,1,,,,
5587,104397 104413,1,,,,
5588,104398 104397,1,,,,
5589,104398 104401,1,,,,
5590,104400 100757,1,,,,
5591,104400 103534,1,,,,
5592,104400 104401,1,,,,
5593,104400 375,1,,,,
5594,104401 104398,1,,,,
5595,104401 104400,1,,,,
5596,104401 340,1,,,,
5597,104402 103513,1,,,,
5598,104402 103529,1,,,,
5599,104402 104404,1,,,,
5600,104402 104412,1,,,,
5601,104404 104394,1,,,,
5602,104404 104402,1,,,,
5603,104405 103737,1,,,,
5604,104405 103841,1,,,,
5605,104408 100756,1,,,,
5606,104408 103566,1,,,,
5607,104408 104409,1,,,,
5608,104408 104410,1,,,,
5609,104409 104408,1,,,,
5610,104409 335,1,,,,
5611,104410 104408,1,,,,
5612,104410 336,1,,,,
5613,104411 103534,1,,,,
5614,104411 104427,1,,,,
5615,104411 376,1,,,,
5616,104412 104402,1,,,,
5617,104412 472,1,,,,
5618,104413 103517,1,,,,
5619,104413 104397,1,,,,
5620,104413 104414,1,,,,
5621,104414 104413,1,,,,
5622,104414 489,1,,,,
5623,104415 103515,1,,,,
5624,104415 475,1,,,,
5625,104417 103538,1,,,,
5626,104417 103538,2,,,,
5627,104420 103532,1,,,,
5628,104420 477,1,,,,
5629,104421 103527,1,,,,
5630,104421 490,1,,,,
5631,104422 103519,1,,,,
5632,104422 478,1,,,,
5633,104423 103536,1,,,,
5634,104423 479,1,,,,
5635,104424 104111,1,,,,
5636,104424 104111,2,,,,
5637,104424 104164,1,,,,
5638,104424 104165,1,,,,
5639,104424 104165,2,,,,
5640,104425 104096,1,,,,
5641,104426 103648,1,,,,
5642,104426 249,1,,,,
5643,104426 250,1,,,,
5644,104427 104411,1,,,,
5645,104427 104428,1,,,,
5646,104427 104432,1,,,,
5647,104428 104427,1,,,,
5648,104428 104429,1,,,,
5649,104428 104433,1,,,,
5650,104429 104428,1,,,,
5651,104429 104430,1,,,,
5652,104429 377,1,,,,
5653,104430 104429,1,,,,
5654,104430 474,1,,,,
5655,104431 104428,1,,,,
5656,104431 104433,1,,,,
5657,104431 104433,2,,,,
5658,104432 103544,1,,,,
5659,104432 103544,2,,,,
5660,104433 104435,1,,,,
5661,104433 104435,2,,,,
5662,104434 104427,1,,,,
5663,104434 104432,1,,,,
5664,104434 104432,2,,,,
5665,104435 473,1,,,,
5666,104436 104434,1,,,,
5667,104436 104434,2,,,,
5668,104438 100111,1,,,,
5669,104438 100111,2,,,,
5670,104438 100112,1,,,,
5671,104438 100112,2,,,,
5672,104438 102511,1,,,,
5673,104439 100060,1,,,,
5674,104439 100060,2,,,,
5675,104439 104440,1,,,,
5676,104440 100100,1,,,,
5677,104440 100100,2,,,,
5678,104441 101796,1,,,,
5679,104441 101798,1,,,,
5680,104441 208,1,,,,
5681,104442 100311,1,,,,
5682,104442 208,1,,,,
5683,104443 100601,1,,,,
5684,104443 102526,1,,,,
5685,104444 100602,1,,,,
5686,104444 102525,1,,,,
5687,104445 100564,1,,,,
5688,104445 100565,1,,,,
5689,104445 104446,1,,,,
5690,104445 104446,2,,,,
5691,104445 104447,1,,,,
5692,104446 100739,1,,,,
5693,104446 100739,2,,,,
5694,104446 104445,1,,,,
5695,104446 104445,2,,,,
5696,104446 118,1,,,,
5697,104446 192,1,,,,
5698,104447 104445,1,,,,
5699,104447 120,1,,,,
5700,105 100526,1,,,,
5701,105 100535,1,,,,
5702,105 100541,1,,,,
5703,106 100540,1,,,,
5704,106 100541,1,,,,
5705,106 100546,1,,,,
5706,107 100550,1,,,,
5707,107 100624,1,,,,
5708,108 101854,1,,,,
