geometry_id,geometry
1554,"LINESTRING(1524511.742 997739.875,1524859.303 997019.75)"
1555,"LINESTRING(1523067.062 997023.125,1523316.885 997023.063)"
1556,"LINESTRING(1523067.062 997023.125,1523064 996900)"
1557,"LINESTRING(1523316.885 997023.063,1523540.834 997033.688)"
1558,"LINESTRING(1523540.834 997033.688,1524048.073 997023.938)"
1559,"LINESTRING(1523540.834 997033.688,1523523 996282,1523506.968 995549.813)"
1560,"LINESTRING(1524048.073 997023.938,1524859.303 997019.75)"
1561,"LINESTRING(1524859.303 997019.75,1525187.918 997022.312)"
1562,"LINESTRING(1524859.303 997019.75,1525154.565 996344.625)"
1563,"LINESTRING(1525187.918 997022.312,1525161 996643,1525154.565 996344.625)"
1564,"LINESTRING(1525154.565 996344.625,1525177 996297,1525266 996113,1525314 996014,1525465 995693,1525572 995519,1525573 995518,1525691 995326,1525872 994968,1525958 994793,1525958.695 994792.688)"
1565,"LINESTRING(1525958.695 994792.688,1526058 994591,1526230 994225,1526410 993859,1526539.414 993476.563)"
1566,"LINESTRING(1523506.968 995549.813,1523479 994212)"
1567,"LINESTRING(1523479 994212,1523460.91 993536.25)"
1568,"LINESTRING(1521238.59 996178.5,1521212 994667,1521152.244 994449.438)"
1569,"LINESTRING(1521152.244 994449.438,1520646.808 993184.062)"
1570,"LINESTRING(1520646.808 993184.062,1521700.592 993211.25)"
1571,"LINESTRING(1522139.969 993302.188,1522451 993500,1522541 993528,1522661.804 993542.438)"
1572,"LINESTRING(1522139.969 993302.188,1521700.592 993211.25)"
1573,"LINESTRING(1522661.804 993542.438,1523384.68 993537.938)"
1574,"LINESTRING(1522661.804 993542.438,1522605 993423,1522583 993343,1522574 993283,1522563 993213,1522562 993093,1522561 992982,1522558.585 992667.375)"
1575,"LINESTRING(1523384.68 993537.938,1523460.91 993536.25)"
1576,"LINESTRING(1523384.68 993537.938,1523380.122 992111.875)"
1577,"LINESTRING(1523460.91 993536.25,1524271.202 993524.375)"
1578,"LINESTRING(1524271.202 993524.375,1524660.076 993514.312)"
1579,"LINESTRING(1524660.076 993514.312,1526539.414 993476.563)"
1580,"LINESTRING(1526539.414 993476.563,1527250.887 993468.813)"
1581,"LINESTRING(1526539.414 993476.563,1526683 993302,1526931 992788,1527023 992528,1527042 992473,1527199 992120,1527205 992106,1527293 991995,1527335 991882,1527378 991674,1527426 991381,1527429 991215,1527429 991195,1527430 991128,1527431 991097,1527489.4 990826.938)"
1582,"LINESTRING(1527250.887 993468.813,1527673.268 993472.25)"
1583,"LINESTRING(1527673.268 993472.25,1529024 993466,1529870 993463,1530118.445 993463.187)"
1584,"LINESTRING(1530118.445 993463.187,1530394 993462,1530643.594 993458.75)"
1585,"LINESTRING(1530643.594 993458.75,1530892 993454,1530997 993470,1531248.877 993501.375)"
1586,"LINESTRING(1531248.877 993501.375,1531526 993533,1531770 993525,1531944 993520,1532300.567 993492.875)"
1587,"LINESTRING(1531248.877 993501.375,1531243.411 993559.625)"
1588,"LINESTRING(1532300.567 993492.875,1532395 993473,1532533 993452,1532649 993436,1532775 993421,1532987.325 993421.125)"
1589,"LINESTRING(1532300.567 993492.875,1532299.387 993452.125)"
1590,"LINESTRING(1527489.4 990826.938,1527492 990814,1527559 990608,1527582 990510,1527617 990198,1527634 989758,1527629 989401,1527612 988373,1527609.886 988171.938)"
1591,"LINESTRING(1523380.122 992111.875,1523361 990511)"
1592,"LINESTRING(1522558.585 992667.375,1522558 992640,1522554 992187,1522550 991738,1522547 991291,1522544 990935,1522544 990889,1522541.44 990568.375)"
1593,"LINESTRING(1519710.84 990614.938,1520025 990610,1522541.44 990568.375)"
1594,"LINESTRING(1519710.84 990614.938,1520150 991810)"
1595,"LINESTRING(1522541.44 990568.375,1523361 990511)"
1596,"LINESTRING(1522541.44 990568.375,1522533 990251,1522526 989945,1522521 989738,1522520 989652,1522516 989338,1522512 989033,1522508 988738,1522502.672 988251.813)"
1597,"LINESTRING(1523361 990511,1523362 989600)"
1598,"LINESTRING(1523361 990511,1523686 990507)"
1599,"LINESTRING(1523362 989600,1523354.76 988236.25)"
1600,"LINESTRING(1522502.672 988251.813,1523354.76 988236.25)"
1601,"LINESTRING(1522502.672 988251.813,1522492 987117,1522490 986919,1522463 985529,1522452 984324,1522442.055 982901.875)"
1602,"LINESTRING(1523354.76 988236.25,1523901 988226,1524229.031 988220.375)"
1603,"LINESTRING(1524229.031 988220.375,1524579 988213,1524973 988206,1525026 988205,1527609.886 988171.938)"
1604,"LINESTRING(1527609.886 988171.938,1530273.441 988137.188)"
1605,"LINESTRING(1527609.886 988171.938,1527609 988161,1527609 988063,1527606 987588,1527606 987574,1527594.633 987195.438)"
1606,"LINESTRING(1530273.441 988137.188,1532927.757 988100)"
1607,"LINESTRING(1527594.633 987195.438,1527585 987004,1527584.66 986802.375)"
1608,"LINESTRING(1527594.633 987195.438,1527523 987189,1527470 987179,1527258 987119,1527185 987104,1527119 987092,1526318.409 987054.625)"
1609,"LINESTRING(1527584.66 986802.375,1527820.505 986840.875)"
1610,"LINESTRING(1527584.66 986802.375,1527587 986319,1527586 986306,1527522 983618,1527514 982905,1527513.232 982840.5)"
1611,"LINESTRING(1527820.505 986840.875,1527875 986779,1527943 986765,1528079 986766,1528160 986777,1528237 986803,1528316 986823,1528421 986830,1528464 986833,1528578 986832,1528800 986829,1529017 986825,1529030 986825,1529090 986824,1529182 986813,1529197 986785,1529196 986731,1529196 986550,1529205 986349,1529246 986286,1529288 986225,1529823 985620,1530207 985161,1530947 984351,1531845 983444,1532484 982794,1532866.471 982790.875)"
1612,"LINESTRING(1527820.505 986840.875,1528201 986913,1528793.904 986951.313)"
1613,"LINESTRING(1527513.232 982840.5,1527469 980041)"
1614,"LINESTRING(1527469 980041,1527408.04 974880.812)"
1615,"LINESTRING(1522442.055 982901.875,1522440.014 982584.812)"
1616,"LINESTRING(1522440.014 982584.812,1522396 979253,1522358.564 974973.5)"
1617,"LINESTRING(1522358.564 974973.5,1522331 974656)"
1618,"LINESTRING(1522358.564 974973.5,1527408.04 974880.812)"
1619,"LINESTRING(1522331 974656,1522303.44 971036.563)"
1620,"LINESTRING(1527408.04 974880.812,1527348.016 971140.812)"
1621,"LINESTRING(1527408.04 974880.812,1532759.5 974838.563)"
1622,"LINESTRING(1527348.016 971140.812,1525214 971057)"
1623,"LINESTRING(1527348.016 971140.812,1527286 968968)"
1624,"LINESTRING(1527348.016 971140.812,1532726.69 971149.063)"
1625,"LINESTRING(1525214 971057,1522303.44 971036.563)"
1626,"LINESTRING(1522303.44 971036.563,1521753 971005)"
1627,"LINESTRING(1522303.44 971036.563,1522283 970847)"
1628,"LINESTRING(1527286 968968,1527217 966688)"
1629,"LINESTRING(1532726.69 971149.063,1537479 971166,1539359.04 971173.813)"
1630,"LINESTRING(1532726.69 971149.063,1532722.92 973002.313)"
1631,"LINESTRING(1532726.69 971149.063,1532656 969862)"
1632,"LINESTRING(1539359.04 971173.813,1539360 972059,1539363 973654,1539356 974222,1539358 974398,1539356 974495,1539356 974575,1539331 974634,1538815 975153,1538081.725 975874.188)"
1633,"LINESTRING(1539359.04 971173.813,1543332.963 971152)"
1634,"LINESTRING(1532759.5 974838.563,1538067.059 974762.125)"
1635,"LINESTRING(1532759.5 974838.563,1532722.92 973002.313)"
1636,"LINESTRING(1532759.5 974838.563,1532828 979930)"
1637,"LINESTRING(1538067.059 974762.125,1538081.725 975874.188)"
1638,"LINESTRING(1538081.725 975874.188,1538101.865 977401.563)"
1639,"LINESTRING(1538101.865 977401.563,1538131 979607)"
1640,"LINESTRING(1538101.865 977401.563,1537341 977403,1537174 977421,1536765 977840,1535046 979774,1533178 981972,1532861.967 982420.313)"
1641,"LINESTRING(1538131 979607,1538172.162 982719.938)"
1642,"LINESTRING(1538172.162 982719.938,1538241.265 988032.875)"
1643,"LINESTRING(1532861.967 982420.313,1532866.471 982790.875)"
1644,"LINESTRING(1532861.967 982420.313,1532828 979930)"
1645,"LINESTRING(1532866.471 982790.875,1532927.757 988100)"
1646,"LINESTRING(1532866.471 982790.875,1533667 982717)"
1647,"LINESTRING(1532927.757 988100,1538241.265 988032.875)"
1648,"LINESTRING(1532927.757 988100,1532974 990717)"
1649,"LINESTRING(1538241.265 988032.875,1538305.418 993363.813)"
1650,"LINESTRING(1538241.265 988032.875,1543544.509 987950)"
1651,"LINESTRING(1533057.35 997143.313,1533035 996225,1533032 996094,1533028 995884,1533024 995720,1533022 995659,1532987.325 993421.125)"
1652,"LINESTRING(1533057.35 997143.313,1533226 997163,1533361 997198,1533501 997251,1533627.976 997303.188)"
1653,"LINESTRING(1532974 990717,1532987.325 993421.125)"
1654,"LINESTRING(1532987.325 993421.125,1533899.849 993406.875)"
1655,"LINESTRING(1533899.849 993406.875,1538305.418 993363.813)"
1656,"LINESTRING(1538305.418 993363.813,1538293.533 995415.188)"
1657,"LINESTRING(1533627.976 997303.188,1534194 997062,1534655 996867,1535323.821 996602.813)"
1658,"LINESTRING(1533627.976 997303.188,1533682 997477,1533692 997521,1533700 997565,1533707 997609,1533713 997653,1533709.9 997965.125)"
1659,"LINESTRING(1535323.821 996602.813,1536221 996241,1536996 995898,1537033.299 995883.75)"
1660,"LINESTRING(1537033.299 995883.75,1537671 995623,1538293.533 995415.188)"
1661,"LINESTRING(1538293.533 995415.188,1538293 995430,1538328 996875,1538328 996876,1538346.989 997638.25)"
1662,"LINESTRING(1538293.533 995415.188,1538389 995373,1541200 994148,1541320 994097,1541320 994096,1544167 992892,1544842.607 992605.813)"
1663,"LINESTRING(1544842.607 992605.813,1544939 992565,1546033 992126,1547716 991406,1548917 990844,1548933.889 990838.875)"
1664,"LINESTRING(1548933.889 990838.875,1548962.984 993154.125)"
1665,"LINESTRING(1548933.889 990838.875,1549426 990670,1549762 990522,1549949 990444,1550109 990345,1550984 989746,1552157 988929,1552833.381 988378.25)"
1666,"LINESTRING(1554248.367 992964.813,1553625 992985)"
1667,"LINESTRING(1554248.367 992964.813,1556616.54 993021.25)"
1668,"LINESTRING(1554248.367 992964.813,1554239.77 990397.5)"
1669,"LINESTRING(1552833.381 988378.25,1554109.033 987478.063)"
1670,"LINESTRING(1552833.381 988378.25,1552829 987767,1548888 987816)"
1671,"LINESTRING(1554109.033 987478.063,1554156 987444,1555596.226 986482.25)"
1672,"LINESTRING(1554109.033 987478.063,1554239.77 990397.5)"
1673,"LINESTRING(1555596.226 986482.25,1556018 986200,1556969.027 985506.563)"
1674,"LINESTRING(1548888 987816,1544854.649 987925.25)"
1675,"LINESTRING(1544854.649 987925.25,1544854 987925,1543544.509 987950)"
1676,"LINESTRING(1543544.509 987950,1543461 981291)"
1677,"LINESTRING(1543461 981291,1543432 979510)"
1678,"LINESTRING(1543432 979510,1543372.343 974682.813)"
1679,"LINESTRING(1543372.343 974682.813,1543344 972013,1543332.963 971152)"
1680,"LINESTRING(1543372.343 974682.813,1546045.283 974645.625)"
1681,"LINESTRING(1543332.963 971152,1543321.431 970292.438)"
1682,"LINESTRING(1546045.283 974645.625,1549253 974597)"
1683,"LINESTRING(1546045.283 974645.625,1546061 976848,1546385 977601,1548558 979280,1548639 979341,1548686 979378,1548711 979422,1548724 979676,1548717.419 979925.313)"
1684,"LINESTRING(1549253 974597,1551339.886 974541.938)"
1685,"LINESTRING(1458677 1041546,1458555 1041546)"
1686,"LINESTRING(1458677 1041546,1458675.153 1041283.89)"
1687,"LINESTRING(1458677 1041546,1458848.363 1041546.69)"
1688,"LINESTRING(1458658 1040691,1458125.021 1040690.241)"
1689,"LINESTRING(1458658 1040691,1458663.208 1040871.77)"
1690,"LINESTRING(1458658 1040691,1458854.335 1040686.615)"
1691,"LINESTRING(1459032 1042325,1459031 1042650)"
1692,"LINESTRING(1459032 1042325,1459219.738 1042331.583)"
1693,"LINESTRING(1459032 1042325,1458788.635 1042323.147)"
1694,"LINESTRING(1459032 1042325,1459033.518 1041917)"
1695,"LINESTRING(1459037 1041065,1459201.041 1041061.279)"
1696,"LINESTRING(1459037 1041065,1458854.335 1041062.898)"
1697,"LINESTRING(1459037 1041065,1459039.491 1041271.944)"
1698,"LINESTRING(1459037 1041065,1459039.491 1040859.825)"
1699,"LINESTRING(1459042 1040691,1459195.462 1040692.508)"
1700,"LINESTRING(1459042 1040691,1458854.335 1040686.615)"
1701,"LINESTRING(1459042 1040691,1459039.491 1040859.825)"
1702,"LINESTRING(1460471 1041555,1460109 1041547)"
1703,"LINESTRING(1460471 1041555,1460470.605 1041912.826)"
1704,"LINESTRING(1460471 1041555,1460479.171 1041266.104)"
1705,"LINESTRING(1460471 1041555,1460740.43 1041553.06)"
1706,"LINESTRING(1460483 1040572,1460475.907 1040686.853)"
1707,"LINESTRING(1460856.805 1038453.163,1460635.417 1038449.978)"
1708,"LINESTRING(1459358 1038166,1459354.127 1038521.173)"
1709,"LINESTRING(1459856 1039950,1459374.135 1039951.464)"
1710,"LINESTRING(1458995 1039950,1459374.135 1039951.464)"
1711,"LINESTRING(1460109 1041547,1459393 1041540)"
1712,"LINESTRING(1460109 1041547,1460110.839 1041912.826)"
1713,"LINESTRING(1460109 1041547,1460110.839 1041304.65)"
1714,"LINESTRING(1460581 1040688,1460475.907 1040686.853)"
1715,"LINESTRING(1459393 1041540,1459036 1041542)"
1716,"LINESTRING(1459393 1041540,1459395.589 1041921.392)"
1717,"LINESTRING(1459393 1041540,1459395.589 1041291.801)"
1718,"LINESTRING(1459036 1041542,1458848.363 1041546.69)"
1719,"LINESTRING(1459036 1041542,1459033.518 1041917)"
1720,"LINESTRING(1459036 1041542,1459039.491 1041271.944)"
1721,"LINESTRING(1460108 1042283,1460466 1042274)"
1722,"LINESTRING(1460108 1042283,1460108 1042582)"
1723,"LINESTRING(1460108 1042283,1459388.7 1042296.427)"
1724,"LINESTRING(1460108 1042283,1460110.839 1041912.826)"
1725,"LINESTRING(1460466 1042274,1460466 1042582)"
1726,"LINESTRING(1460466 1042274,1461186.79 1042268.964)"
1727,"LINESTRING(1460466 1042274,1460470.605 1041912.826)"
1728,"LINESTRING(1458555 1041546,1458398 1041546)"
1729,"LINESTRING(1458555 1041546,1458549.726 1041928.946)"
1730,"LINESTRING(1458542 1042327,1458542 1042600)"
1731,"LINESTRING(1458542 1042327,1458042.042 1042329.12)"
1732,"LINESTRING(1458542 1042327,1458549.726 1041928.946)"
1733,"LINESTRING(1458542 1042327,1458788.635 1042323.147)"
1734,"LINESTRING(1518359.519 998598.062,1517349 998601,1517304 998601,1515999.061 998605.25)"
1735,"LINESTRING(1518359.519 998598.062,1518489 998656,1518651 998794,1518801 998973,1518937 999134,1519073 999250,1519149 999374,1519214 999507,1519252 999571,1519343 999645,1519496 999688,1519682.579 999694.625)"
1736,"LINESTRING(1493801.854 1030493.685,1496723.622 1030466.07)"
1737,"LINESTRING(1493801.854 1030493.685,1491789 1030517,1491154 1030525,1489829.84 1030541.367)"
1738,"LINESTRING(1496723.622 1030466.07,1496706.905 1027012.455)"
1739,"LINESTRING(1496723.622 1030466.07,1503236.509 1030399.761)"
1740,"LINESTRING(1496723.622 1030466.07,1496734 1031517,1496725 1031725,1496739 1031899,1496605 1032325,1496536 1032558,1496475 1032754,1496482 1033284,1496482.531 1033286.706)"
1741,"LINESTRING(1496706.905 1027012.455,1496696 1026129,1496694 1025374,1496733 1025243,1496755 1025152,1496806.293 1024999.32)"
1742,"LINESTRING(1457564 1042327,1457564 1042578)"
1743,"LINESTRING(1457564 1042327,1457570.196 1041749.764)"
1744,"LINESTRING(1457564 1042327,1457098.349 1042329.12)"
1745,"LINESTRING(1457564 1042327,1458042.042 1042329.12)"
1746,"LINESTRING(1491063.7 1022966.938,1493264.374 1021592.076)"
1747,"LINESTRING(1491063.7 1022966.938,1491082.414 1025005.908)"
1748,"LINESTRING(1491063.7 1022966.938,1491054.205 1021171.411)"
1749,"LINESTRING(1491063.7 1022966.938,1491053 1022973,1488272 1024690,1485773.559 1026225.385)"
1750,"LINESTRING(1493264.374 1021592.076,1493807 1021258,1493930 1021182,1494260 1020979,1494374 1020910,1494641 1020746,1495153 1020407,1495162 1020402,1495277 1020326,1495561.368 1020156.182)"
1751,"LINESTRING(1495561.368 1020156.182,1496080.601 1020231.243)"
1752,"LINESTRING(1495561.368 1020156.182,1496183.027 1019875.987)"
1753,"LINESTRING(1496080.601 1020231.243,1496276.066 1020242.18)"
1754,"LINESTRING(1496276.066 1020242.18,1496624.946 1020262.202)"
1755,"LINESTRING(1496653.765 1021070.091,1496624.946 1020262.202)"
1756,"LINESTRING(1496624.946 1020262.202,1496606.022 1020021.392)"
1757,"LINESTRING(1496624.946 1020262.202,1497244.275 1019865.709)"
1758,"LINESTRING(1496606.022 1020021.392,1496604.728 1019689.974)"
1759,"LINESTRING(1496604.728 1019689.974,1496183.027 1019875.987)"
1760,"LINESTRING(1496604.728 1019689.974,1496608.974 1015594.616)"
1761,"LINESTRING(1496604.728 1019689.974,1497127 1019393,1497213 1019336,1497279.572 1019292.351)"
1762,"LINESTRING(1491045.393 1019831.95,1491000 1014723,1490970.369 1011286.917)"
1763,"LINESTRING(1491045.393 1019831.95,1491054.205 1021171.411)"
1764,"LINESTRING(1491045.393 1019831.95,1490600 1019948,1488399.788 1019995.23)"
1765,"LINESTRING(1490970.369 1011286.917,1490939.948 1006673.156)"
1766,"LINESTRING(1490970.369 1011286.917,1493516.833 1010085.942)"
1767,"LINESTRING(1490970.369 1011286.917,1488320.28 1012490.875)"
1768,"LINESTRING(1490939.948 1006673.156,1490886.398 1002705.726)"
1769,"LINESTRING(1490939.948 1006673.156,1491512 1006669,1496512.709 1006632.285)"
1770,"LINESTRING(1490939.948 1006673.156,1488278.073 1006740.143)"
1771,"LINESTRING(1496783.607 1006651.961,1497013 1006702,1497344 1006824,1497573 1006935,1497820.736 1007104.793)"
1772,"LINESTRING(1496783.607 1006651.961,1496512.709 1006632.285)"
1773,"LINESTRING(1497820.736 1007104.793,1497822 1006720,1497797 1006151,1497822 1005218,1497824 1004104,1497830 1002662,1497829.949 1002657.992)"
1774,"LINESTRING(1497820.736 1007104.793,1498241 1007453,1498652 1007810,1498795.604 1007904.727)"
1775,"LINESTRING(1496585.816 1014062.315,1496629 1013839,1497425.462 1012705.777)"
1776,"LINESTRING(1496585.816 1014062.315,1496591.155 1014489.894)"
1777,"LINESTRING(1497425.462 1012705.777,1498727 1009634,1499119.295 1008035.697)"
1778,"LINESTRING(1499119.295 1008035.697,1499026 1007999,1499026 1007998,1498840 1007925,1498839 1007924,1498806 1007911,1498795.604 1007904.727)"
1779,"LINESTRING(1499119.295 1008035.697,1499435.169 1008163.901)"
1780,"LINESTRING(1499714.168 1008276.763,1500879 1003877,1500895.273 1002467.752)"
1781,"LINESTRING(1499714.168 1008276.763,1499860 1008327,1499874 1008332,1500045 1008328,1501804 1008294,1501812.868 1008294.384)"
1782,"LINESTRING(1499714.168 1008276.763,1499435.169 1008163.901)"
1783,"LINESTRING(1497244.275 1019865.709,1497391.398 1019772.459)"
1784,"LINESTRING(1500895.273 1002467.752,1500895.237 1001310.283)"
1785,"LINESTRING(1500895.237 1001310.283,1499308.245 1001320.305)"
1786,"LINESTRING(1500895.237 1001310.283,1501760 1001297,1502499 1001286,1502505 1001286,1504256.639 1001201.411)"
1787,"LINESTRING(1499308.245 1001320.305,1499175 1001320,1498475 1001325,1497804.679 1001329.223)"
1788,"LINESTRING(1497829.949 1002657.992,1497829 1002624,1497825 1002431,1497812 1001751,1497804.679 1001329.223)"
1789,"LINESTRING(1497804.679 1001329.223,1497782 1000266,1497768 1000158,1497745 1000086,1497696 1000011,1497337 999341,1497156 999002,1497064 998855,1497063 998854,1497057 998845,1496992 998835,1496973 998832,1496062.463 998844.25)"
1790,"LINESTRING(1496062.463 998844.25,1494709 998854,1493911 998859,1493858 998844,1493828 998828,1493735 998787,1490833.448 998783.875)"
1791,"LINESTRING(1496062.463 998844.25,1496092 1000909,1496233 1001120,1496354 1001319,1496444 1001465,1496476 1001577,1496469.44 1002648.629)"
1792,"LINESTRING(1490886.398 1002705.726,1490833.448 998783.875)"
1793,"LINESTRING(1490833.448 998783.875,1490811.031 996613.375)"
