link_geom_id,name,geometry,length,row_width,jurisdiction,facility_type
103,Binney Street,"LINESTRING (328051.244161816 4692592.476149855, 328056.6532535418 4692582.576684061, 328061.478274951 4692574.391555149)",20.782285029879745,14.9,,residential
104,"['Galileo Galilei Way', 'Binney Street']","LINESTRING (328187.9953330145 4692553.195567749, 328181.9078255718 4692554.600566942, 328172.6749179786 4692556.427241682, 328092.228720528 4692571.725010455, 328083.3282879309 4692573.332529354, 328074.9379585471 4692574.238646469, 328061.478274951 4692574.391555149)",128.49131993660723,"['12.2', '14.9']",,secondary
105,Binney Street,"LINESTRING (328051.244161816 4692592.476149855, 328045.0722868873 4692596.816646077, 328022.660837681 4692612.578326534, 327979.2184525324 4692641.256901881, 327973.7930016843 4692645.456896572, 327968.9333263664 4692649.209658234, 327965.0832688216 4692652.470941214, 327954.9091786664 4692659.576554309, 327932.1557866913 4692675.824727583, 327913.7588036489 4692687.621446071, 327909.2270553747 4692690.299532016, 327899.2260586827 4692694.723223207, 327891.9252775933 4692698.04719433, 327859.6954589084 4692711.895386321, 327838.2834813673 4692721.69983502, 327830.8647409078 4692724.915664948)",258.2053739961254,14.9,,residential
106,Cardinal Medeiros Avenue,"LINESTRING (327806.0773099147 4692670.537159763, 327818.3182660512 4692698.213491083, 327827.261285785 4692718.437715256, 327830.8647409078 4692724.915664948)",59.788536910490684,14.9,,tertiary
107,Cardinal Medeiros Avenue,"LINESTRING (327845.8090932127 4692757.658810672, 327830.8647409078 4692724.915664948)",35.99232220579974,14.9,,tertiary
108,Bristol Street,"LINESTRING (327733.0608867771 4692769.011226792, 327792.1729149051 4692740.334272546, 327830.8647409078 4692724.915664948)",107.35165452945682,12.2,,residential
109,Memorial Drive,"LINESTRING (325942.0865512221 4691442.635291458, 325970.6843735394 4691417.4909003)",38.07986144967831,30.2,,primary
110,Memorial Drive,"LINESTRING (326338.7634410423 4691182.883792339, 326292.583465528 4691197.351649565, 326286.8514427581 4691199.171649603, 326281.3352188919 4691201.052966571, 326275.2820172101 4691203.214279318, 326269.7471525064 4691205.340512881, 326264.3350082091 4691207.430372287, 326259.145797073 4691209.536925922, 326253.5077284314 4691211.821289658, 326247.5959691067 4691214.368006298, 326242.9819272277 4691216.404742389, 326238.5661090821 4691218.458784143, 326232.3710846934 4691221.545878469, 326226.4989327212 4691224.69163128, 326220.6226840561 4691228.004157826, 326213.7362063023 4691232.119544907, 326208.0716639721 4691235.660161098, 326202.1839557356 4691239.50632253, 326196.5804203953 4691243.512101427, 326190.5577055333 4691247.894958963, 326086.7731425595 4691329.761373263, 326012.8368141038 4691388.276410454, 326005.6707601149 4691393.732303723, 325997.7113408358 4691399.430146943, 325989.7057859859 4691404.929146103, 325970.6843735394 4691417.4909003)",440.608322808701,15.2,,primary
111,,"LINESTRING (325942.0865512221 4691442.635291458, 325948.8184345992 4691434.967891929, 325953.672476372 4691429.002746719, 325958.283265111 4691422.865874484, 325968.3252077558 4691408.782852181, 325973.1635962569 4691402.518110807, 325978.6682855365 4691396.203477117, 325984.3479632065 4691390.62894543, 325990.1064667011 4691385.241349055, 325996.8359632372 4691379.462956081, 326057.8589542173 4691331.257492479, 326065.507694221 4691325.322998837, 326070.785979766 4691320.836297479, 326075.2401861645 4691317.0145192, 326079.4469976169 4691312.85444479, 326083.5433944999 4691308.230448456, 326087.1382583138 4691303.98558112, 326090.388272204 4691299.460392819, 326093.338754337 4691294.820424347, 326105.2293144105 4691275.513918004, 326109.118353131 4691269.839531982, 326113.5784163182 4691263.928743077, 326118.3784156886 4691258.431737561, 326130.4542838642 4691245.254023576)",274.97331858860616,13.7,,primary_link
112,Reid Rotary,"LINESTRING (326151.0324117014 4691309.954212762, 326146.5109348724 4691309.077603017, 326142.8328161945 4691307.980052112, 326139.3715569829 4691306.654894956, 326135.6499749019 4691304.802870189, 326132.0559954724 4691302.447677379, 326128.6868345732 4691299.853569041, 326125.4894151461 4691296.210750486, 326123.5129130052 4691292.948721988, 326121.7915801153 4691288.347020687, 326120.3156381028 4691283.339224303, 326119.2515410206 4691278.654533206, 326118.7085289426 4691274.045789191, 326118.8801346314 4691269.341518499, 326119.9154384949 4691264.571352015, 326121.2338461255 4691260.249710912, 326123.3783211731 4691255.674220194, 326126.1191160256 4691251.217253937, 326130.4542838642 4691245.254023576)",84.86072933102623,16.8,,primary
113,Memorial Drive,"LINESTRING (325942.0865512221 4691442.635291458, 325924.6662943363 4691458.26849403, 325913.6578443194 4691468.275607938, 325903.2236848569 4691477.846235025, 325892.6721398832 4691487.997578884, 325887.2617391688 4691494.121054514, 325882.564736453 4691499.43789894)",82.34981257954502,30.2,,primary
114,Memorial Drive,"LINESTRING (325776.0402722826 4691787.467462808, 325776.7256941872 4691780.572587999, 325777.5349818614 4691772.363512315, 325779.4708872803 4691757.437471854, 325781.7635336956 4691741.613660412, 325784.6053854107 4691723.353947187, 325787.5983167313 4691705.534923268, 325790.8500568531 4691687.187236194, 325794.6385222122 4691668.88175095, 325797.7182783204 4691656.205045179, 325802.671614507 4691639.670587805, 325808.2722884119 4691622.986693433, 325814.8672074465 4691605.522506674, 325821.9266728613 4691589.835667063, 325830.7822053616 4691572.804143931, 325837.927610557 4691560.237423223, 325844.364739906 4691549.343894913, 325851.6436080961 4691538.496100801, 325859.8829595156 4691526.83553063, 325867.0712584022 4691517.645571058, 325874.1550958835 4691509.224888202, 325882.564736453 4691499.43789894)",313.0898972560562,30.2,,primary
115,Magazine Street,"LINESTRING (325937.8525007911 4691563.68545009, 325891.2801567097 4691509.565618043, 325888.9973068971 4691506.911273355, 325882.564736453 4691499.43789894)",84.76133994100249,14.0,,tertiary
116,Cardinal Medeiros Avenue,"LINESTRING (327830.8647409078 4692724.915664948, 327845.8090932127 4692757.658810672)",35.99232220579974,14.9,,tertiary
117,Cardinal Medeiros Avenue,"LINESTRING (327861.8726735751 4692794.70774424, 327845.8090932127 4692757.658810672)",40.381457286054676,14.9,,tertiary
118,Berkshire Place,"LINESTRING (327750.0499998113 4692806.481591646, 327774.1697897012 4692792.221353056, 327845.8090932127 4692757.658810672)",107.56089658602907,4.3,,residential
119,Binney Street,"LINESTRING (327830.8647409078 4692724.915664948, 327838.2834813673 4692721.69983502, 327859.6954589084 4692711.895386321, 327891.9252775933 4692698.04719433, 327899.2260586827 4692694.723223207, 327909.2270553747 4692690.299532016, 327913.7588036489 4692687.621446071, 327932.1557866913 4692675.824727583, 327954.9091786664 4692659.576554309, 327965.0832688216 4692652.470941214, 327968.9333263664 4692649.209658234, 327973.7930016843 4692645.456896572, 327979.2184525324 4692641.256901881, 328022.660837681 4692612.578326534, 328045.0722868873 4692596.816646077, 328051.244161816 4692592.476149855)",258.2053739961254,14.9,,residential
120,Binney Street,"LINESTRING (328061.478274951 4692574.391555149, 328056.6532535418 4692582.576684061, 328051.244161816 4692592.476149855)",20.782285029879745,14.9,,residential
121,Fulkerson Street,"LINESTRING (328067.9256046744 4692651.687862039, 328057.3412176026 4692602.192900917, 328055.7344845205 4692597.832426634, 328053.6850190092 4692595.238367455, 328051.244161816 4692592.476149855)",62.25322355942721,15.2,,tertiary
122,Cardinal Medeiros Avenue,"LINESTRING (327830.8647409078 4692724.915664948, 327827.261285785 4692718.437715256, 327818.3182660512 4692698.213491083, 327806.0773099147 4692670.537159763)",59.788536910490684,14.9,,tertiary
123,Lilac Court,"LINESTRING (327696.8685771268 4692681.469658954, 327744.0477798185 4692693.185824691, 327765.3285701686 4692690.773141668, 327806.0773099147 4692670.537159763)",115.52607364712402,3.7,,residential
124,Cardinal Medeiros Avenue,"LINESTRING (327757.8945892011 4692565.157182845, 327763.5021693665 4692577.063507562, 327775.3427430006 4692604.194080778, 327778.3025999389 4692610.965622671, 327806.0773099147 4692670.537159763)",115.88097978185345,14.9,,tertiary
125,Kimball Lane,"LINESTRING (324800.5883689454 4695688.089344822, 324770.2945023138 4695724.849296688)",47.63415178943918,6.1,,residential
126,Hollis Street,"LINESTRING (324800.5883689454 4695688.089344822, 324810.115998715 4695700.184169391, 324822.4731372648 4695709.830281286)",31.073068398598323,9.8,,residential
127,Rindgefield Street,"LINESTRING (324845.6045536699 4695574.881430649, 324848.3003335214 4695582.214038633, 324870.467270931 4695642.50436114, 324870.4334344307 4695647.071963639, 324868.0668144758 4695652.220234028, 324824.284260067 4695707.495966295, 324822.4731372648 4695709.830281286)",155.75179849500094,10.4,,residential
128,Lilac Court,"LINESTRING (327806.0773099147 4692670.537159763, 327765.3285701686 4692690.773141668, 327744.0477798185 4692693.185824691, 327696.8685771268 4692681.469658954)",115.52607364712404,3.7,,residential
129,Webster Avenue,"LINESTRING (327710.0820653198 4692620.78925545, 327702.324173207 4692656.079977288, 327701.4569745942 4692660.012408845, 327696.8685771268 4692681.469658954)",62.10263478723748,15.2,,residential
130,Webster Avenue,"LINESTRING (327687.6388889683 4692724.574365045, 327696.8685771268 4692681.469658954)",44.0817743595209,15.2,,residential
131,Cardinal Medeiros Avenue,"LINESTRING (327806.0773099147 4692670.537159763, 327778.3025999389 4692610.965622671, 327775.3427430006 4692604.194080778, 327763.5021693665 4692577.063507562, 327757.8945892011 4692565.157182845)",115.88097978185345,14.9,,tertiary
132,Hampshire Street,"LINESTRING (327710.0820653198 4692620.78925545, 327750.0287710346 4692574.317377084, 327757.8945892011 4692565.157182845)",73.35506211262788,20.7,,tertiary
133,Hampshire Street,"LINESTRING (327807.7801780286 4692469.508171774, 327814.6718796772 4692480.694056714, 327815.6977474114 4692482.202135579, 327817.2526325055 4692487.797161111, 327817.3739362303 4692492.72746462, 327816.0613883288 4692496.981941818, 327815.2295312627 4692498.335729954, 327812.6328016566 4692501.299594057, 327807.5625961067 4692507.213181859, 327762.8686266004 4692559.357031031, 327757.8945892011 4692565.157182845)",119.7904906579164,20.7,,tertiary
134,Portland Street,"LINESTRING (327732.3456846526 4692511.686515585, 327736.3517927029 4692520.121163038, 327742.6608864438 4692533.410193985, 327746.2482029318 4692540.899607154, 327753.7779260441 4692556.580803121, 327757.8945892011 4692565.157182845)",59.26105984628285,14.9,,tertiary
135,Osborn Street,"LINESTRING (327461.0195133928 4692218.161631113, 327452.8133708331 4692143.664454285)",74.94778269590157,12.2,,residential
136,Main Street,"LINESTRING (327461.0195133928 4692218.161631113, 327470.4484174482 4692216.91808759, 327497.3220040821 4692213.355696094, 327508.2659160645 4692211.730421597, 327530.5778181388 4692208.96947061, 327577.4547262971 4692203.925606446, 327585.986589211 4692202.726541844, 327595.6354116625 4692201.377752246)",135.67107515424763,21.3,,tertiary
137,Portland Street,"LINESTRING (327635.8764916285 4692301.619107236, 327622.5902110753 4692272.035465774, 327618.6091263267 4692263.289147003, 327613.9081820045 4692252.749464295, 327607.9307626176 4692239.563469449, 327598.2515817167 4692211.913223565, 327595.6354116625 4692201.377752246)",108.20890004346509,14.9,,tertiary
138,Main Street,"LINESTRING (327729.6174441433 4692184.600984095, 327701.1943924825 4692188.156173149, 327656.2763921111 4692193.784290148, 327602.8477282737 4692200.466766658, 327595.6354116625 4692201.377752246)",135.02831690868143,21.3,,tertiary
139,Portland Street,"LINESTRING (327573.9395286465 4692083.31316245, 327578.5786621997 4692093.009909647, 327582.2926239655 4692103.618331975, 327584.0252601122 4692110.3978172, 327585.6604529493 4692120.246345136, 327594.3993840516 4692191.341613263, 327595.6354116625 4692201.377752246)",120.71215578479803,14.9,,tertiary
140,Main Street,"LINESTRING (327461.0195133928 4692218.161631113, 327437.7290569252 4692221.002488735, 327434.5662376906 4692221.391580393, 327403.4467150251 4692225.19225502, 327348.7082396018 4692231.87566248, 327342.8835831482 4692232.586014435)",119.01328169933919,21.3,,tertiary
141,Windsor Street,"LINESTRING (327325.4608462391 4692085.827835442, 327334.8642033409 4692158.362075523, 327342.0514131003 4692224.906589683, 327342.8835831482 4692232.586014435)",147.79712862202146,12.2,,residential
142,Main Street,"LINESTRING (327276.9902660653 4692241.022951364, 327335.6551230578 4692233.508780414, 327342.8835831482 4692232.586014435)",66.43125181520672,21.3,,tertiary
143,Windsor Street,"LINESTRING (327354.4676887919 4692308.02201841, 327353.6368176996 4692302.064772386, 327352.9532670113 4692297.737215902, 327344.2253651449 4692242.886185102, 327342.8835831482 4692232.586014435)",76.32439822873204,15.2,,tertiary
145,"['Galileo Galilei Way', 'Binney Street']","LINESTRING (328073.0163739334 4692562.763760073, 328085.905145727 4692560.83603072, 328129.7696493065 4692551.992020267, 328178.3554698666 4692542.810148842)",107.22514444851961,"['12.2', '14.9']",,secondary
146,Chauncy Lane,"LINESTRING (325298.5836033161 4694115.78237753, 325285.507055937 4694149.309437147)",35.986939546884095,,,residential
147,Chauncy Street,"LINESTRING (325298.5836033161 4694115.78237753, 325330.8990660584 4694121.630976078, 325343.4943667047 4694123.91649552)",45.64143547268216,,,residential
148,Langdon Street,"LINESTRING (325324.8760260722 4694202.738002861, 325335.5380936186 4694165.549040004, 325343.4943667047 4694123.91649552)",81.07316659229491,,,residential
149,Chauncy Lane,"LINESTRING (325285.507055937 4694149.309437147, 325298.5836033161 4694115.78237753)",35.986939546884095,,,residential
150,Chauncy Street,"LINESTRING (325124.1509589992 4694040.617843415, 325131.9111635044 4694044.568342534, 325198.1394588024 4694078.280143213, 325290.9537882524 4694114.406258152, 325298.5836033161 4694115.78237753)",190.37265799005263,,,residential
151,Main Street,"LINESTRING (327207.2073812817 4692250.445429136, 327235.9105864319 4692246.570184886, 327276.9902660653 4692241.022951364)",70.41614940364168,21.3,,tertiary
152,Main Street,"LINESTRING (327342.8835831482 4692232.586014435, 327335.6551230578 4692233.508780414, 327276.9902660653 4692241.022951364)",66.43125181520672,21.3,,tertiary
153,Main Street,"LINESTRING (327207.2073812817 4692250.445429136, 327130.5357856121 4692260.86097822, 327120.1574842373 4692262.028437305)",87.81957712879361,21.3,,tertiary
154,Sidney Street Extension,"LINESTRING (327103.3185844412 4692212.144610519, 327109.0565512809 4692224.26948018, 327110.2577103176 4692227.528683423, 327119.2699429976 4692251.783737436, 327120.1574842373 4692262.028437305)",53.04586021481953,,,tertiary
155,"['Main Street', 'Columbia Street']","LINESTRING (327117.0991855086 4692345.03697558, 327087.8958447403 4692280.292020472, 327087.1407241398 4692278.410684144, 327086.8862859207 4692276.783643447, 327086.8629756185 4692275.173114561, 327087.0331850064 4692273.724470529, 327087.3450352006 4692272.338993498, 327087.8896597451 4692271.036654064, 327088.5355733828 4692269.831811833, 327089.4233195234 4692268.743216714, 327090.5287419566 4692267.793687734, 327093.1804264475 4692266.394848297, 327096.1930696176 4692265.598201114, 327104.1689472736 4692264.245611176, 327120.1574842373 4692262.028437305)",115.17598021372372,"['21.3', '14.9']",,tertiary
