link_id,name,from_node_id,to_node_id,directed,geometry_id,geometry,parent_link_id,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,jurisdiction,row_width
5076,Concord Avenue,1347,1351,1,3220,,3220,-1,217.03884148628094,,secondary,,,4,,,,,,19.8
5077,Concord Avenue,1351,1347,1,3220,,,1,217.03884148628094,,secondary,,,4,,,,,,19.8
5078,Concord Avenue,1347,1338,1,3221,,3221,-1,182.17515722513946,,secondary,,,4,,,,,,19.8
5079,Concord Avenue,1338,1347,1,3221,,,1,182.17515722513946,,secondary,,,4,,,,,,19.8
5080,Smith Place,1433,1423,1,3222,,3222,-1,136.52840161350517,,residential,,,2,,,,,,13.7
5081,Smith Place,1423,1433,1,3222,,,1,136.52840161350517,,residential,,,2,,,,,,13.7
5082,"['Fawcett Street Extension', 'Fawcett Street']",1433,1338,1,3223,,3223,-1,749.697623603669,,residential,,,2,,,,,,13.7
5083,"['Fawcett Street Extension', 'Fawcett Street']",1338,1433,1,3223,,,1,749.697623603669,,residential,,,2,,,,,,13.7
5084,"['Smith Place', 'Mooney Street']",1433,1483,1,3224,,3224,-1,444.176355737167,,residential,,,2,,,,,,"['13.7', '12.2']"
5085,"['Smith Place', 'Mooney Street']",1483,1433,1,3224,,,1,444.176355737167,,residential,,,2,,,,,,"['13.7', '12.2']"
5086,Spring Street,506,501,1,3225,,,1,64.7267933933741,,residential,,25 mph,2,,,,,,15.2
5087,Spring Street,501,506,1,3225,,3225,-1,64.7267933933741,,residential,,25 mph,2,,,,,,15.2
5088,Spring Street,501,480,1,3226,,3226,-1,50.54107843895143,,residential,,25 mph,2,,,,,,15.2
5089,Spring Street,480,501,1,3226,,,1,50.54107843895143,,residential,,25 mph,2,,,,,,15.2
5090,Thorndike Street,544,535,1,3227,,3227,-1,73.75355428296247,,residential,,25 mph,2,,,,,,12.2
5091,Thorndike Street,535,544,1,3227,,,1,73.75355428296247,,residential,,25 mph,2,,,,,,12.2
5092,Fulkerson Street,535,506,1,3228,,,1,76.03123654910141,,tertiary,,25 mph,1,,,,,,15.2
5093,Spring Street,506,501,1,3229,,3229,-1,64.7267933933741,,residential,,25 mph,2,,,,,,15.2
5094,Spring Street,501,506,1,3229,,,1,64.7267933933741,,residential,,25 mph,2,,,,,,15.2
5095,Thorndike Street,738,535,1,3230,,3230,-1,64.06759174268778,,residential,,25 mph,2,,,,,,12.2
5096,Thorndike Street,535,738,1,3230,,,1,64.06759174268778,,residential,,25 mph,2,,,,,,12.2
5097,Eighth Street,501,738,1,3231,,,1,76.71290902417542,,residential,,25 mph,1,,,,,,12.2
5098,Thorndike Street,738,736,1,3232,,3232,-1,50.323948163164644,,residential,,25 mph,2,,,,,,12.2
5099,Thorndike Street,736,738,1,3232,,,1,50.323948163164644,,residential,,25 mph,2,,,,,,12.2
5100,Eighth Street,738,554,1,3233,,,1,75.79966265948296,,residential,,25 mph,1,,,,,,12.2
5101,Otis Street,554,576,1,3234,,3234,-1,63.3844998159218,,residential,,25 mph,2,,,,,,12.8
5102,Otis Street,576,554,1,3234,,,1,63.3844998159218,,residential,,25 mph,2,,,,,,12.8
5103,Otis Street,554,612,1,3235,,3235,-1,50.10875324347904,,residential,,25 mph,2,,,,,,12.8
5104,Otis Street,612,554,1,3235,,,1,50.10875324347904,,residential,,25 mph,2,,,,,,12.8
5105,Thorndike Street,736,738,1,3236,,3236,-1,50.323948163164644,,residential,,25 mph,2,,,,,,12.2
5106,Thorndike Street,738,736,1,3236,,,1,50.323948163164644,,residential,,25 mph,2,,,,,,12.2
5107,Thorndike Street,725,736,1,3237,,,1,61.95121486097871,,residential,,25 mph,2,,,,,,14.0
5108,Thorndike Street,736,725,1,3237,,3237,-1,61.95121486097871,,residential,,25 mph,2,,,,,,14.0
5109,Seventh Street,612,736,1,3238,,,1,75.0976230032733,,residential,,25 mph,1,,,,,,12.2
5110,Thorndike Street,535,738,1,3239,,3239,-1,64.06759174268778,,residential,,25 mph,2,,,,,,12.2
5111,Thorndike Street,738,535,1,3239,,,1,64.06759174268778,,residential,,25 mph,2,,,,,,12.2
5112,Fulkerson Street,576,535,1,3240,,,1,76.75632319808602,,tertiary,,25 mph,1,,,,,,15.2
5113,Thorndike Street,535,544,1,3241,,3241,-1,73.75355428296247,,residential,,25 mph,2,,,,,,12.2
5114,Thorndike Street,544,535,1,3241,,,1,73.75355428296247,,residential,,25 mph,2,,,,,,12.2
5115,Thorndike Street,473,499,1,3242,,3242,-1,138.96969031709008,,residential,,25 mph,2,,,,,,14.0
5116,Thorndike Street,499,473,1,3242,,,1,138.96969031709008,,residential,,25 mph,2,,,,,,14.0
5117,Third Street,473,462,1,3243,,3243,-1,76.49294581115433,,tertiary,,25 mph,2,,,,,,14.6
5118,Third Street,462,473,1,3243,,,1,76.49294581115433,,tertiary,,25 mph,2,,,,,,14.6
5119,Third Street,722,473,1,3244,,,1,76.58327975998145,,tertiary,,25 mph,2,,,,,,14.6
5120,Third Street,473,722,1,3244,,3244,-1,76.58327975998145,,tertiary,,25 mph,2,,,,,,14.6
5121,Hampshire Street,792,779,1,3245,,,1,48.154807310162155,,tertiary,,25 mph,2,,,,,,20.7
5122,Hampshire Street,779,792,1,3245,,3245,-1,48.154807310162155,,tertiary,,25 mph,2,,,,,,20.7
5123,Thorndike Street,512,499,1,3246,,,1,138.1736579627393,,residential,,25 mph,2,,,,,,14.0
5124,Thorndike Street,499,512,1,3246,,3246,-1,138.1736579627393,,residential,,25 mph,2,,,,,,14.0
5125,Sciarappa Street,499,739,1,3247,,3247,-1,77.02800233083578,,residential,,25 mph,2,,,,,,14.6
5126,Sciarappa Street,739,499,1,3247,,,1,77.02800233083578,,residential,,25 mph,2,,,,,,14.6
5127,Sciarappa Street,499,448,1,3248,,3248,-1,76.70199993592331,,residential,,25 mph,2,,,,,,14.6
5128,Sciarappa Street,448,499,1,3248,,,1,76.70199993592331,,residential,,25 mph,2,,,,,,14.6
5129,Thorndike Street,473,499,1,3249,,,1,138.96969031709006,,residential,,25 mph,2,,,,,,14.0
5130,Thorndike Street,499,473,1,3249,,3249,-1,138.96969031709006,,residential,,25 mph,2,,,,,,14.0
5131,Elm Street,543,714,1,3250,,,1,143.34243442241836,,residential,,25 mph,1,,,,,,12.2
5132,Elm Street,543,478,1,3251,,,1,139.16379109391428,,residential,,25 mph,1,,,,,,12.8
5133,Otis Street,722,739,1,3252,,3252,-1,138.67340830759517,,residential,,25 mph,2,,,,,,14.0
5134,Otis Street,739,722,1,3252,,,1,138.67340830759517,,residential,,25 mph,2,,,,,,14.0
5135,Third Street,596,722,1,3253,,,1,78.77800484401325,,tertiary,,25 mph,2,,,,,,14.6
5136,Third Street,722,596,1,3253,,3253,-1,78.77800484401325,,tertiary,,25 mph,2,,,,,,14.6
5137,Third Street,722,473,1,3254,,3254,-1,76.58327975998144,,tertiary,,25 mph,2,,,,,,14.6
5138,Third Street,473,722,1,3254,,,1,76.58327975998144,,tertiary,,25 mph,2,,,,,,14.6
5139,Third Street,431,245,1,3255,,,1,61.96325904046867,,secondary,,25 mph,2,,,,,,18.6
5140,Third Street,245,431,1,3255,,3255,-1,61.96325904046867,,secondary,,25 mph,2,,,,,,18.6
5141,Third Street,293,245,1,3256,,,1,75.7861486129294,,secondary,,25 mph,2,,,,,,18.6
5142,Third Street,245,293,1,3256,,3256,-1,75.7861486129294,,secondary,,25 mph,2,,,,,,18.6
5143,Athenaeum Street,236,245,1,3257,,,1,100.17871883609331,,residential,,25 mph,2,,,,,,15.9
5144,Athenaeum Street,245,236,1,3257,,3257,-1,100.17871883609331,,residential,,25 mph,2,,,,,,15.9
5145,Kendall Street,431,236,1,3258,,,1,200.8714990635898,,residential,,25 mph,,,,,,,
5146,Athenaeum Street,216,236,1,3259,,,1,131.8744155684488,,residential,,25 mph,2,,,,,,15.9
5147,Athenaeum Street,236,216,1,3259,,3259,-1,131.8744155684488,,residential,,25 mph,2,,,,,,15.9
5148,,1515,1519,1,3263,,,1,22.43677288886984,,trunk_link,,,1,,,,,,
5149,,1515,1519,1,3264,,,1,22.920329361400853,,trunk,,25 mph,2,,,,,,30.5
5150,Harvard Street,484,503,1,3265,,,1,74.769942323458,,tertiary,,25 mph,2,,,,,,14.6
5151,Harvard Street,503,484,1,3265,,3265,-1,74.769942323458,,tertiary,,25 mph,2,,,,,,14.6
5152,Harvard Street,503,529,1,3266,,3266,-1,73.25452799321101,,tertiary,,25 mph,2,,,,,,14.6
5153,Harvard Street,529,503,1,3266,,,1,73.25452799321101,,tertiary,,25 mph,2,,,,,,14.6
5154,Lee Street,484,745,1,3267,,,1,52.00323715999073,,residential,,25 mph,1,,,,,,12.8
5155,West Street,745,723,1,3268,,3268,-1,70.80477452428381,,residential,,25 mph,2,,,,,,12.2
5156,West Street,723,745,1,3268,,,1,70.80477452428381,,residential,,25 mph,2,,,,,,12.2
5157,Lee Street,745,573,1,3269,,,1,96.29478555519916,,residential,,25 mph,1,,,,,,12.8
5158,Broadway,573,608,1,3270,,3270,-1,52.430207025929484,,tertiary,,,2,,,,,,24.4
5159,Broadway,608,573,1,3270,,,1,52.430207025929484,,tertiary,,,2,,,,,,24.4
5160,Broadway,559,573,1,3271,,,1,88.17542942943166,,tertiary,,,2,,,,,,24.4
5161,Broadway,573,559,1,3271,,3271,-1,88.17542942943166,,tertiary,,,2,,,,,,24.4
5162,,1517,1515,1,3273,,,1,45.105844824297904,,trunk_link,,,1,,,,,,
5163,Spring Street,501,480,1,3274,,,1,50.54107843895143,,residential,,25 mph,2,,,,,,15.2
5164,Spring Street,480,501,1,3274,,3274,-1,50.54107843895143,,residential,,25 mph,2,,,,,,15.2
5165,Seventh Street,736,480,1,3275,,,1,77.20474507633362,,residential,,25 mph,1,,,,,,12.2
5166,Spring Street,475,480,1,3276,,,1,61.801081973415535,,residential,,25 mph,2,,,,,,15.2
5167,Spring Street,480,475,1,3276,,3276,-1,61.801081973415535,,residential,,25 mph,2,,,,,,15.2
5168,Buena Vista Park,1321,1316,1,3277,,,1,61.09766836331959,,residential,,25 mph,2,,,,,,11.6
5169,Buena Vista Park,1316,1321,1,3277,,3277,-1,61.09766836331959,,residential,,25 mph,2,,,,,,11.6
5170,Buena Vista Park,1380,1316,1,3278,,,1,110.12587853535462,,residential,,25 mph,2,,,,,,11.6
5171,Buena Vista Park,1316,1380,1,3278,,3278,-1,110.12587853535462,,residential,,25 mph,2,,,,,,11.6
5172,Pleasant Street,170,420,1,3279,,,1,73.55029748173143,,residential,,25 mph,1,,,,,,12.5
5173,Upton Street,420,159,1,3280,,3280,-1,165.19712394411803,,residential,,25 mph,1,,,,,,12.2
5174,Upton Street,159,420,1,3280,,,1,165.19712394411803,,residential,,25 mph,1,,,,,,12.2
5175,Kelly Road,170,198,1,3281,,,1,167.79504322584307,,residential,,25 mph,1,,,,,,12.2
5176,Magazine Street,198,147,1,3282,,3282,-1,47.72786546178489,,tertiary,,,2,,,,,,14.0
5177,Magazine Street,147,198,1,3282,,,1,47.72786546178489,,tertiary,,,2,,,,,,14.0
5178,Magazine Street,198,208,1,3283,,3283,-1,25.975396940002522,,tertiary,,,2,,,,,,14.0
5179,Magazine Street,208,198,1,3283,,,1,25.975396940002522,,tertiary,,,2,,,,,,14.0
5180,Cardinal Medeiros Avenue,735,497,1,3284,,3284,-1,68.19600825499036,,tertiary,,25 mph,2,,,,,,14.9
5181,Cardinal Medeiros Avenue,497,735,1,3284,,,1,68.19600825499036,,tertiary,,25 mph,2,,,,,,14.9
5182,Pearl Street Place,37,39,1,3286,,3286,-1,33.175755911239094,,residential,,25 mph,1,,,,,,6.1
5183,Pearl Street Place,39,37,1,3286,,,1,33.175755911239094,,residential,,25 mph,1,,,,,,6.1
5184,Tufts Street,81,39,1,3288,,,1,156.92388218463694,,residential,,25 mph,1,,,,,,12.2
5185,Pearl Street,156,209,1,3289,,,1,32.297003834814255,,tertiary,,25 mph,1,,,,,,12.2
5186,Cottage Street,156,186,1,3290,,,1,33.35496510902444,,residential,,25 mph,1,,,,,,12.2
5187,Cottage Court,153,186,1,3291,,,1,41.87168346440839,,residential,,25 mph,,,,,,,3
5188,Cottage Court,186,153,1,3291,,3291,-1,41.87168346440839,,residential,,25 mph,,,,,,,3
5189,Main Street,205,137,1,3292,,,1,307.287339419676,,secondary,,25 mph,"['1', '2']",,,,,,"['30.5', '21.3']"
5190,Rindge Avenue,1464,1437,1,3293,,,1,266.008574175371,,tertiary,,25 mph,2,,,,,,
5191,Rindge Avenue,1437,1464,1,3293,,3293,-1,266.008574175371,,tertiary,,25 mph,2,,,,,,
5192,,1437,1418,1,3294,,3294,-1,152.79287676149303,,residential,,25 mph,,,,,,,
5193,,1418,1437,1,3294,,,1,152.79287676149303,,residential,,25 mph,,,,,,,
5194,Magazine Street,147,198,1,3296,,3296,-1,47.72786546178489,,tertiary,,,2,,,,,,14.0
5195,Magazine Street,198,147,1,3296,,,1,47.72786546178489,,tertiary,,,2,,,,,,14.0
5196,Magazine Street,147,140,1,3297,,3297,-1,26.271899317379408,,tertiary,,,2,,,,,,14.0
5197,Magazine Street,140,147,1,3297,,,1,26.271899317379408,,tertiary,,,2,,,,,,14.0
5198,Magazine Street,208,198,1,3298,,3298,-1,25.975396940002522,,tertiary,,,2,,,,,,14.0
5199,Magazine Street,198,208,1,3298,,,1,25.975396940002522,,tertiary,,,2,,,,,,14.0
5200,Lawrence Street,121,208,1,3299,,,1,149.08381119092763,,residential,,25 mph,1,,,,,,12.2
5201,Magazine Street,159,208,1,3300,,,1,48.14110464756945,,tertiary,,,2,,,,,,14.0
5202,Magazine Street,208,159,1,3300,,3300,-1,48.14110464756945,,tertiary,,,2,,,,,,14.0
5203,Pearl Street Place,39,37,1,3301,,3301,-1,33.175755911239094,,residential,,25 mph,1,,,,,,6.1
5204,Pearl Street Place,37,39,1,3301,,,1,33.175755911239094,,residential,,25 mph,1,,,,,,6.1
5205,Pearl Street,68,39,1,3302,,,1,64.75177277133835,,tertiary,,25 mph,1,,,,,,12.2
5206,Green Street,163,207,1,3303,,,1,57.509864520800456,,residential,,25 mph,1,,,,,,12.2
5207,Green Street,163,191,1,3304,,,1,47.70091182953479,,residential,,25 mph,1,,,,,,12.2
5208,Pearl Street,39,32,1,3305,,,1,30.557853608068935,,tertiary,,25 mph,1,,,,,,12.2
5209,Henry Street,44,32,1,3306,,,1,73.26584563030916,,residential,,25 mph,1,,,,,,12.2
5210,"['Pleasant Street', 'Florence Street']",81,113,1,3308,,3308,-1,202.17135825416113,,residential,,25 mph,2,,,,,,12.2
5211,"['Pleasant Street', 'Florence Street']",113,81,1,3308,,,1,202.17135825416113,,residential,,25 mph,2,,,,,,12.2
5212,Magazine Street,81,62,1,3309,,3309,-1,64.13838270121131,,tertiary,,,2,,,,,,14.0
5213,Magazine Street,62,81,1,3309,,,1,64.13838270121131,,tertiary,,,2,,,,,,14.0
5214,Magazine Street,78,81,1,3310,,3310,-1,71.84822395722333,,tertiary,,,2,,,,,,14.0
5215,Magazine Street,81,78,1,3310,,,1,71.84822395722333,,tertiary,,,2,,,,,,14.0
5216,Chestnut Street,85,78,1,3311,,,1,87.2554880113414,,residential,,25 mph,1,,,,,,11.9
5217,Chestnut Street,78,85,1,3311,,3311,-1,87.2554880113414,,residential,,25 mph,1,,,,,,11.9
5218,Magazine Street,112,78,1,3312,,,1,108.28656991486523,,tertiary,,,2,,,,,,14.0
5219,Magazine Street,78,112,1,3312,,3312,-1,108.28656991486523,,tertiary,,,2,,,,,,14.0
5220,Chestnut Street,111,78,1,3313,,,1,123.7667427197516,,residential,,25 mph,1,,,,,,11.9
5221,Chestnut Street,78,111,1,3313,,3313,-1,123.7667427197516,,residential,,25 mph,1,,,,,,11.9
5222,Kirkland Street,939,923,1,3314,,,1,77.28581361532967,,tertiary,,,2,,,,,,15.9
5223,Kirkland Street,923,939,1,3314,,3314,-1,77.28581361532967,,tertiary,,,2,,,,,,15.9
5224,Kirkland Street,921,923,1,3315,,,1,103.39264850710893,,tertiary,,,2,,,,,,15.9
5225,Kirkland Street,923,921,1,3315,,3315,-1,103.39264850710893,,tertiary,,,2,,,,,,15.9
5226,"['Irving Street', 'Scott Street']",1012,923,1,3316,,,1,102.66683608212188,,residential,,25 mph,2,,,,,,"['10.4', '10.7']"
5227,"['Irving Street', 'Scott Street']",923,1012,1,3316,,3316,-1,102.66683608212188,,residential,,25 mph,2,,,,,,"['10.4', '10.7']"
5228,Kirkland Street,939,930,1,3318,,3318,-1,64.57983066252352,,tertiary,,,2,,,,,,15.9
5229,Kirkland Street,930,939,1,3318,,,1,64.57983066252352,,tertiary,,,2,,,,,,15.9
5230,Kirkland Road,948,939,1,3319,,3319,-1,73.80353768371097,,residential,,25 mph,2,,,,,,9.1
5231,Kirkland Road,939,948,1,3319,,,1,73.80353768371097,,residential,,25 mph,2,,,,,,9.1
5232,Corporal McTernan Street,147,214,1,3320,,,1,149.32520502369678,,residential,,25 mph,1,,,,,,12.2
5233,Pearl Street,129,214,1,3321,,,1,39.23986941456307,,tertiary,,25 mph,1,,,,,,12.2
5234,Pearl Street,214,97,1,3322,,,1,60.06952151608609,,tertiary,,25 mph,1,,,,,,12.2
5235,Erie Street,130,97,1,3323,,,1,150.19317595320422,,residential,,25 mph,1,,,,,,12.2
5236,Speridakis Terrace,102,214,1,3324,,3324,-1,117.19212493833018,,residential,,25 mph,2,,,,,,9.8
5237,Speridakis Terrace,214,102,1,3324,,,1,117.19212493833018,,residential,,25 mph,2,,,,,,9.8
5238,Land Boulevard,203,131,1,3325,,,1,23.445441598066473,,primary,,,2,,,,,,18.9
5239,,143,131,1,3326,,,1,72.78568731321182,,primary_link,,25 mph,1,,,,,,21.3
5240,,203,141,1,3327,,,1,84.4036643142276,,secondary_link,,25 mph,2,,,,,,21.3
5241,Main Street,143,141,1,3328,,,1,24.890836204304946,,secondary,,25 mph,1,,,,,,
5242,Pleasant Street,155,160,1,3329,,,1,26.244180876510768,,residential,,25 mph,1,,,,,,12.5
5243,Allston Street,133,136,1,3330,,,1,48.03633714501154,,residential,,25 mph,1,,,,,,8.5
5244,Andrew Street,154,136,1,3331,,,1,138.7260068761422,,residential,,25 mph,1,,,,,,9.1
5245,Fairmont Avenue,133,184,1,3332,,,1,139.359633159463,,residential,,25 mph,2,,,,,,9.8
5246,Fairmont Avenue,184,133,1,3332,,3332,-1,139.359633159463,,residential,,25 mph,2,,,,,,9.8
5247,Fairmont Street,154,184,1,3333,,,1,50.354415668661666,,residential,,25 mph,1,,,,,,10.7
5248,Pacific Street,126,142,1,3334,,,1,63.210289574429844,,residential,,25 mph,2,,,,,,11.0
5249,Pacific Street,142,126,1,3334,,3334,-1,63.210289574429844,,residential,,25 mph,2,,,,,,11.0
5250,Valentine Street,109,129,1,3336,,3336,-1,159.4139775134019,,residential,,25 mph,1,,,,,,12.2
5251,Valentine Street,129,109,1,3336,,,1,159.4139775134019,,residential,,25 mph,1,,,,,,12.2
5252,Brookline Street,110,109,1,3337,,,1,115.89278909067275,,tertiary,,25 mph,1,,,,,,
5253,Franklin Street,164,152,1,3338,,,1,50.05602900440265,,residential,,25 mph,1,,,,,,12.2
5254,Sidney Place,191,152,1,3339,,,1,73.79958652712804,,residential,,25 mph,,,,,,,
5255,Magazine Street,140,130,1,3340,,,1,47.94445844908074,,tertiary,,,2,,,,,,14.0
5256,Magazine Street,130,140,1,3340,,3340,-1,47.94445844908074,,tertiary,,,2,,,,,,14.0
5257,Magazine Street,130,125,1,3341,,3341,-1,22.009704397279993,,tertiary,,,2,,,,,,14.0
5258,Magazine Street,125,130,1,3341,,,1,22.009704397279993,,tertiary,,,2,,,,,,14.0
5259,Lopez Street,209,142,1,3342,,,1,156.2881525434859,,residential,,25 mph,1,,,,,,12.2
5260,Brookline Street,215,142,1,3343,,,1,56.29047163814594,,tertiary,,25 mph,1,,,,,,
5261,Pearl Street,209,148,1,3344,,,1,56.86120154550599,,tertiary,,25 mph,1,,,,,,12.2
5262,Perry Street,189,148,1,3345,,,1,149.51100194385353,,residential,,25 mph,1,,,,,,12.2
5263,Magazine Street,208,159,1,3346,,,1,48.14110464756945,,tertiary,,,2,,,,,,14.0
5264,Magazine Street,159,208,1,3346,,3346,-1,48.14110464756945,,tertiary,,,2,,,,,,14.0
5265,Magazine Street,159,189,1,3347,,3347,-1,24.011867422507848,,tertiary,,,2,,,,,,14.0
5266,Magazine Street,189,159,1,3347,,,1,24.011867422507848,,tertiary,,,2,,,,,,14.0
5267,Upton Street,159,420,1,3348,,3348,-1,165.19712394411803,,residential,,25 mph,1,,,,,,12.2
5268,Upton Street,420,159,1,3348,,,1,165.19712394411803,,residential,,25 mph,1,,,,,,12.2
5269,Allston Street,136,124,1,3349,,,1,53.52142337784239,,residential,,25 mph,1,,,,,,8.5
5270,Pleasant Street,94,124,1,3350,,,1,95.50451477916857,,residential,,25 mph,1,,,,,,12.5
5271,West Kendall Street,285,236,1,3352,,,1,74.62559399045445,,unclassified,,,,,,,,,
5272,Athenaeum Street,245,236,1,3353,,,1,100.1787188360933,,residential,,25 mph,2,,,,,,15.9
5273,Athenaeum Street,236,245,1,3353,,3353,-1,100.1787188360933,,residential,,25 mph,2,,,,,,15.9
5274,Athenaeum Street,236,216,1,3354,,,1,131.8744155684488,,residential,,25 mph,2,,,,,,15.9
5275,Athenaeum Street,216,236,1,3354,,3354,-1,131.8744155684488,,residential,,25 mph,2,,,,,,15.9
5276,Second Street,234,216,1,3355,,,1,75.83685400964882,,residential,,25 mph,2,,,,,,16.8; 15.2
5277,Second Street,216,234,1,3355,,3355,-1,75.83685400964882,,residential,,25 mph,2,,,,,,16.8; 15.2
5278,Athenaeum Street,426,216,1,3356,,,1,135.40674726922603,,residential,,25 mph,2,,,,,,15.9
5279,Athenaeum Street,216,426,1,3356,,3356,-1,135.40674726922603,,residential,,25 mph,2,,,,,,15.9
5280,Decatur Street,215,148,1,3358,,,1,156.32305398856636,,residential,,25 mph,1,,,,,,12.2
5281,Decatur Street,148,215,1,3358,,3358,-1,156.32305398856636,,residential,,25 mph,1,,,,,,12.2
5282,Brookline Place,145,164,1,3359,,,1,140.27258652526916,,residential,,25 mph,,,,,,,
5283,Franklin Street,171,164,1,3360,,,1,77.26675253853045,,residential,,25 mph,1,,,,,,12.2
5284,Norfolk Street,645,671,1,3361,,,1,107.17413783860825,,residential,,25 mph,2,,,,,,12.2
5285,Norfolk Street,671,645,1,3361,,3361,-1,107.17413783860825,,residential,,25 mph,2,,,,,,12.2
5286,Cambridge Street,662,671,1,3362,,,1,76.63785462562741,,tertiary,,25 mph,2,,,,,,21.3
5287,Cambridge Street,671,662,1,3362,,3362,-1,76.63785462562741,,tertiary,,25 mph,2,,,,,,21.3
5288,Cambridge Street,671,674,1,3363,,3363,-1,71.06967130803648,,tertiary,,25 mph,2,,,,,,21.3
5289,Cambridge Street,674,671,1,3363,,,1,71.06967130803648,,tertiary,,25 mph,2,,,,,,21.3
5290,Magazine Street,189,180,1,3364,,,1,90.2107335315836,,tertiary,,,2,,,,,,14.0
5291,Magazine Street,180,189,1,3364,,3364,-1,90.2107335315836,,tertiary,,,2,,,,,,14.0
5292,Magazine Street,219,180,1,3365,,,1,66.78243602896222,,tertiary,,,2,,,,,,14.0
5293,Magazine Street,180,219,1,3365,,3365,-1,66.78243602896222,,tertiary,,,2,,,,,,14.0
5294,Cottage Street,186,180,1,3366,,,1,115.41074392225732,,residential,,25 mph,1,,,,,,12.2
5295,Harvard Street,698,659,1,3367,,,1,64.13172427091956,,tertiary,,25 mph,1,,,,,,14.6
5296,Massachusetts Avenue,684,659,1,3368,,,1,49.64458378321548,,primary,,25 mph,2,,,,,,18.9
5297,Spinelli Place,1480,1409,1,3369,,,1,225.61427365510323,,residential,,,2,,,,,,12.2
5298,Spinelli Place,1409,1480,1,3369,,3369,-1,225.61427365510323,,residential,,,2,,,,,,12.2
5299,Hingham Street,269,265,1,3370,,,1,45.90756530271327,,residential,,25 mph,2,,,,,,13.4
5300,Hingham Street,265,269,1,3370,,3370,-1,45.90756530271327,,residential,,25 mph,2,,,,,,13.4
5301,Elmer Street,265,320,1,3371,,3371,-1,120.18422763537217,,residential,,25 mph,2,,,,,,8.2
5302,Elmer Street,320,265,1,3371,,,1,120.18422763537217,,residential,,25 mph,2,,,,,,8.2
5303,Hingham Street,266,265,1,3372,,,1,53.265398362579376,,residential,,25 mph,2,,,,,,13.4
5304,Putnam Avenue,269,291,1,3373,,,1,70.09616722212782,,tertiary,,25 mph,2,,,,,,12.2
5305,Putnam Avenue,291,269,1,3373,,3373,-1,70.09616722212782,,tertiary,,25 mph,2,,,,,,12.2
5306,Western Avenue,292,291,1,3374,,,1,64.33684894778698,,secondary,,,4,,,,,,19.8
5307,Putnam Avenue,291,237,1,3375,,3375,-1,76.5228221815502,,tertiary,,,2,,,,,,15.2
5308,Putnam Avenue,237,291,1,3375,,,1,76.5228221815502,,tertiary,,,2,,,,,,15.2
5309,,238,294,1,3376,,,1,130.840043760878,,unclassified,,,,,,,,,
5310,,294,238,1,3376,,3376,-1,130.840043760878,,unclassified,,,,,,,,,
5311,Pearl Street,121,129,1,3377,,,1,33.33310707413627,,tertiary,,25 mph,1,,,,,,12.2
5312,Valentine Street,129,109,1,3378,,3378,-1,159.4139775134019,,residential,,25 mph,1,,,,,,12.2
5313,Valentine Street,109,129,1,3378,,,1,159.4139775134019,,residential,,25 mph,1,,,,,,12.2
5314,Orchard Street,1476,1358,1,3379,,,1,66.55132236094481,,residential,,25 mph,1,,,,,,12.2
5315,Beech Street,1383,1476,1,3380,,3380,-1,32.6909821470906,,tertiary,,,2,,,,,,18.9
5316,Beech Street,1476,1383,1,3380,,,1,32.6909821470906,,tertiary,,,2,,,,,,18.9
5317,Magazine Street,130,125,1,3381,,,1,22.009704397279993,,tertiary,,,2,,,,,,14.0
5318,Magazine Street,125,130,1,3381,,3381,-1,22.009704397279993,,tertiary,,,2,,,,,,14.0
5319,Magazine Street,211,125,1,3382,,,1,50.52750527784765,,tertiary,,,2,,,,,,14.0
5320,Magazine Street,125,211,1,3382,,3382,-1,50.52750527784765,,tertiary,,,2,,,,,,14.0
5321,Massachusetts Avenue,82,35,1,3383,,3383,-1,84.18116504714527,,secondary,,25 mph,4,,,,,,24.4
5322,Massachusetts Avenue,35,82,1,3383,,,1,84.18116504714527,,secondary,,25 mph,4,,,,,,24.4
5323,Amherst Street,82,36,1,3384,,3384,-1,225.9616663898131,,residential,,25 mph,2,,,,,,18.3
5324,Amherst Street,36,82,1,3384,,,1,225.9616663898131,,residential,,25 mph,2,,,,,,18.3
5325,Massachusetts Avenue,82,108,1,3385,,3385,-1,267.8332897235022,,secondary,,25 mph,4,,,,,,24.4
5326,Massachusetts Avenue,108,82,1,3385,,,1,267.8332897235022,,secondary,,25 mph,4,,,,,,24.4
5327,Davenport Street,1345,1372,1,3386,,3386,-1,47.16502978121185,,residential,,25 mph,2,,,,,,11.6
5328,Davenport Street,1372,1345,1,3386,,,1,47.16502978121185,,residential,,25 mph,2,,,,,,11.6
5329,Green Street,422,247,1,3387,,,1,132.111020480129,,residential,,25 mph,1,,,,,,12.2
5330,Pearl Street,296,247,1,3388,,,1,80.96426524436828,,tertiary,,,1,,,,,,12.2
5331,Massachusetts Avenue,235,240,1,3389,,3389,-1,73.80121708868029,,secondary,,,"['4', '3']",,,,,,25.6
5332,Massachusetts Avenue,240,235,1,3389,,,1,73.80121708868029,,secondary,,,"['4', '3']",,,,,,25.6
5333,Massachusetts Avenue,235,296,1,3390,,3390,-1,53.11573668718203,,secondary,,,3,,,,,,25.6
5334,Massachusetts Avenue,296,235,1,3390,,,1,53.11573668718203,,secondary,,,3,,,,,,25.6
