road_link_id,name,from_node_id,to_node_id,link_geom_id,dir_flag,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,facility_type,grade,from_node,to_node,length,LinkType,Desc
133 101882,"",,,326,1,1800,25,1,,,,,HOT,,133,101882,655,6,HOT
133 101889,"",,,327,1,1800,25,1,,,,,HOT,,133,101889,530,6,HOT
134 100288,"",,,328,1,1800,25,1,,,,,HOT,,134,100288,1306,6,HOT
134 101869,"",,,329,1,1800,25,1,,,,,HOT,,134,101869,163,6,HOT
134 101911,"",,,330,1,1800,25,1,,,,,HOT,,134,101911,517,6,HOT
134 102000,"",,,331,1,1800,25,1,,,,,HOT,,134,102000,1220,6,HOT
135 100011,"",,,332,1,1800,25,1,,,,,HOT,,135,100011,256,6,HOT
135 100024,"",,,333,1,1800,25,1,,,,,HOT,,135,100024,250,6,HOT
135 100025,"",,,334,1,1800,25,1,,,,,HOT,,135,100025,187,6,HOT
135 100027,"",,,335,1,1800,25,1,,,,,HOT,,135,100027,264,6,HOT
136 101746,"",,,336,1,1800,25,1,,,,,HOT,,136,101746,965,6,HOT
137 101896,"",,,337,1,1800,25,1,,,,,HOT,,137,101896,660,6,HOT
138 100264,"",,,338,1,1800,25,1,,,,,HOT,,138,100264,848,6,HOT
138 101894,"",,,339,1,1800,25,1,,,,,HOT,,138,101894,1542,6,HOT
138 101898,"",,,340,1,1800,25,1,,,,,HOT,,138,101898,1744,6,HOT
139 100236,"",,,341,1,1800,25,1,,,,,HOT,,139,100236,412,6,HOT
139 101766,"",,,342,1,1800,25,1,,,,,HOT,,139,101766,1079,6,HOT
139 101799,"",,,343,1,1800,25,1,,,,,HOT,,139,101799,1185,6,HOT
140 100210,"",,,344,1,1800,25,1,,,,,HOT,,140,100210,1213,6,HOT
140 101798,"",,,345,1,1800,25,1,,,,,HOT,,140,101798,548,6,HOT
141 100748,"",,,346,1,1800,25,1,,,,,HOT,,141,100748,554,6,HOT
141 101797,"",,,347,1,1800,25,1,,,,,HOT,,141,101797,571,6,HOT
142 100742,"",,,348,1,1800,25,1,,,,,HOT,,142,100742,653,6,HOT
142 100743,"",,,349,1,1800,25,1,,,,,HOT,,142,100743,399,6,HOT
142 101820,"",,,350,1,1800,25,1,,,,,HOT,,142,101820,1031,6,HOT
143 100209,"",,,351,1,1800,25,1,,,,,HOT,,143,100209,1172,6,HOT
143 100244,"",,,352,1,1800,25,1,,,,,HOT,,143,100244,1280,6,HOT
143 101808,"",,,353,1,1800,25,1,,,,,HOT,,143,101808,1330,6,HOT
143 101812,"",,,354,1,1800,25,1,,,,,HOT,,143,101812,1133,6,HOT
144 101806,"",,,355,1,1800,25,1,,,,,HOT,,144,101806,802,6,HOT
144 101807,"",,,356,1,1800,25,1,,,,,HOT,,144,101807,773,6,HOT
144 101816,"",,,357,1,1800,25,1,,,,,HOT,,144,101816,613,6,HOT
144 101874,"",,,358,1,1800,25,1,,,,,HOT,,144,101874,719,6,HOT
145 100231,"",,,359,1,1800,25,1,,,,,HOT,,145,100231,1209,6,HOT
145 101748,"",,,360,1,1800,25,1,,,,,HOT,,145,101748,346,6,HOT
146 100203,"",,,361,1,1800,25,1,,,,,HOT,,146,100203,1587,6,HOT
146 100269,"",,,362,1,1800,25,1,,,,,HOT,,146,100269,2535,6,HOT
146 101787,"",,,363,1,1800,25,1,,,,,HOT,,146,101787,2227,6,HOT
147 101789,"",,,364,1,1800,25,1,,,,,HOT,,147,101789,599,6,HOT
147 101791,"",,,365,1,1800,25,1,,,,,HOT,,147,101791,1636,6,HOT
148 100246,"",,,366,1,1800,25,1,,,,,HOT,,148,100246,1299,6,HOT
149 101751,"",,,367,1,1800,25,1,,,,,HOT,,149,101751,3841,6,HOT
149 101754,"",,,368,1,1800,25,1,,,,,HOT,,149,101754,2807,6,HOT
149 101756,"",,,369,1,1800,25,1,,,,,HOT,,149,101756,2486,6,HOT
150 100744,"",,,370,1,1800,25,1,,,,,HOT,,150,100744,2442,6,HOT
150 100747,"",,,371,1,1800,25,1,,,,,HOT,,150,100747,1408,6,HOT
150 100749,"",,,372,1,1800,25,1,,,,,HOT,,150,100749,2146,6,HOT
151 100737,"",,,373,1,1800,25,1,,,,,HOT,,151,100737,3955,6,HOT
151 101752,"",,,374,1,1800,25,1,,,,,HOT,,151,101752,3397,6,HOT
152 100313,"",,,375,1,1800,25,1,,,,,HOT,,152,100313,2866,6,HOT
152 100730,"",,,376,1,1800,25,1,,,,,HOT,,152,100730,2667,6,HOT
153 100701,"",,,377,1,1800,25,1,,,,,HOT,,153,100701,6497,6,HOT
153 100704,"",,,378,1,1800,25,1,,,,,HOT,,153,100704,3799,6,HOT
153 100707,"",,,379,1,1800,25,1,,,,,HOT,,153,100707,2442,6,HOT
154 100226,"",,,380,1,1800,25,1,,,,,HOT,,154,100226,4178,6,HOT
154 100228,"",,,381,1,1800,25,1,,,,,HOT,,154,100228,3554,6,HOT
154 100229,"",,,382,1,1800,25,1,,,,,HOT,,154,100229,2449,6,HOT
155 101762,"",,,383,1,1800,25,1,,,,,HOT,,155,101762,1382,6,HOT
155 101784,"",,,384,1,1800,25,1,,,,,HOT,,155,101784,1290,6,HOT
155 102555,"",,,385,1,1800,25,1,,,,,HOT,,155,102555,1899,6,HOT
156 100227,"",,,386,1,1800,25,1,,,,,HOT,,156,100227,731,6,HOT
156 101768,"",,,387,1,1800,25,1,,,,,HOT,,156,101768,1256,6,HOT
156 101771,"",,,388,1,1800,25,1,,,,,HOT,,156,101771,1018,6,HOT
157 100709,"",,,389,1,1800,25,1,,,,,HOT,,157,100709,387,6,HOT
157 100711,"",,,390,1,1800,25,1,,,,,HOT,,157,100711,631,6,HOT
158 100710,"",,,391,1,1800,25,1,,,,,HOT,,158,100710,343,6,HOT
158 100713,"",,,392,1,1800,25,1,,,,,HOT,,158,100713,56,6,HOT
158 100715,"",,,393,1,1800,25,1,,,,,HOT,,158,100715,401,6,HOT
159 100727,"",,,394,1,1800,25,1,,,,,HOT,,159,100727,200,6,HOT
159 101769,"",,,395,1,1800,25,1,,,,,HOT,,159,101769,399,6,HOT
160 100724,"",,,396,1,1800,25,1,,,,,HOT,,160,100724,2406,6,HOT
160 100776,"",,,397,1,1800,25,1,,,,,HOT,,160,100776,2098,6,HOT
160 101755,"",,,398,1,1800,25,1,,,,,HOT,,160,101755,2022,6,HOT
160 102556,"",,,399,1,1800,25,1,,,,,HOT,,160,102556,4515,6,HOT
161 100167,"",,,400,1,1800,25,1,,,,,HOT,,161,100167,6126,6,HOT
161 100723,"",,,401,1,1800,25,1,,,,,HOT,,161,100723,2604,6,HOT
161 100752,"",,,402,1,1800,25,1,,,,,HOT,,161,100752,3625,6,HOT
162 100731,"",,,403,1,1800,25,1,,,,,HOT,,162,100731,5125,6,HOT
162 100734,"",,,404,1,1800,25,1,,,,,HOT,,162,100734,1839,6,HOT
163 100268,"",,,405,1,1800,25,1,,,,,HOT,,163,100268,518,6,HOT
163 101936,"",,,406,1,1800,25,1,,,,,HOT,,163,101936,999,6,HOT
164 100195,"",,,407,1,1800,25,1,,,,,HOT,,164,100195,1480,6,HOT
164 101898,"",,,408,1,1800,25,1,,,,,HOT,,164,101898,1144,6,HOT
165 100269,"",,,409,1,1800,25,1,,,,,HOT,,165,100269,1508,6,HOT
165 101902,"",,,410,1,1800,25,1,,,,,HOT,,165,101902,1863,6,HOT
166 101935,"",,,411,1,1800,25,1,,,,,HOT,,166,101935,1511,6,HOT
167 101962,"",,,412,1,1800,25,1,,,,,HOT,,167,101962,1384,6,HOT
168 100270,"",,,413,1,1800,25,1,,,,,HOT,,168,100270,647,6,HOT
169 100106,"",,,414,1,1800,25,1,,,,,HOT,,169,100106,1186,6,HOT
169 100223,"",,,415,1,1800,25,1,,,,,HOT,,169,100223,600,6,HOT
170 100085,"",,,416,1,1800,25,1,,,,,HOT,,170,100085,640,6,HOT
170 100224,"",,,417,1,1800,25,1,,,,,HOT,,170,100224,332,6,HOT
171 100221,"",,,418,1,1800,25,1,,,,,HOT,,171,100221,318,6,HOT
172 100105,"",,,419,1,1800,25,1,,,,,HOT,,172,100105,3860,6,HOT
172 100142,"",,,420,1,1800,25,1,,,,,HOT,,172,100142,2314,6,HOT
173 100104,"",,,421,1,1800,25,1,,,,,HOT,,173,100104,2699,6,HOT
174 100135,"",,,422,1,1800,25,1,,,,,HOT,,174,100135,1102,6,HOT
174 100241,"",,,423,1,1800,25,1,,,,,HOT,,174,100241,608,6,HOT
175 101846,"",,,424,1,1800,25,1,,,,,HOT,,175,101846,290,6,HOT
175 101854,"",,,425,1,1800,25,1,,,,,HOT,,175,101854,211,6,HOT
176 100271,"",,,426,1,1800,25,1,,,,,HOT,,176,100271,212,6,HOT
176 100272,"",,,427,1,1800,25,1,,,,,HOT,,176,100272,309,6,HOT
177 100271,"",,,428,1,1800,25,1,,,,,HOT,,177,100271,279,6,HOT
177 101778,"",,,429,1,1800,25,1,,,,,HOT,,177,101778,372,6,HOT
177 101911,"",,,430,1,1800,25,1,,,,,HOT,,177,101911,359,6,HOT
178 100273,"",,,431,1,1800,25,1,,,,,HOT,,178,100273,283,6,HOT
178 100275,"",,,432,1,1800,25,1,,,,,HOT,,178,100275,205,6,HOT
178 100277,"",,,433,1,1800,25,1,,,,,HOT,,178,100277,453,6,HOT
178 101856,"",,,434,1,1800,25,1,,,,,HOT,,178,101856,380,6,HOT
179 100273,"",,,435,1,1800,25,1,,,,,HOT,,179,100273,214,6,HOT
179 100274,"",,,436,1,1800,25,1,,,,,HOT,,179,100274,270,6,HOT
179 100278,"",,,437,1,1800,25,1,,,,,HOT,,179,100278,401,6,HOT
179 100279,"",,,438,1,1800,25,1,,,,,HOT,,179,100279,418,6,HOT
180 100041,"",,,439,1,1800,25,1,,,,,HOT,,180,100041,247,6,HOT
180 100276,"",,,440,1,1800,25,1,,,,,HOT,,180,100276,270,6,HOT
180 100280,"",,,441,1,1800,25,1,,,,,HOT,,180,100280,199,6,HOT
180 100281,"",,,442,1,1800,25,1,,,,,HOT,,180,100281,248,6,HOT
181 100163,"",,,443,1,1800,25,1,,,,,HOT,,181,100163,394,6,HOT
181 102006,"",,,444,1,1800,25,1,,,,,HOT,,181,102006,620,6,HOT
181 102013,"",,,445,1,1800,25,1,,,,,HOT,,181,102013,349,6,HOT
182 100283,"",,,446,1,1800,25,1,,,,,HOT,,182,100283,282,6,HOT
182 100284,"",,,447,1,1800,25,1,,,,,HOT,,182,100284,194,6,HOT
182 101960,"",,,448,1,1800,25,1,,,,,HOT,,182,101960,232,6,HOT
183 100237,"",,,449,1,1800,25,1,,,,,HOT,,183,100237,821,6,HOT
183 100286,"",,,450,1,1800,25,1,,,,,HOT,,183,100286,846,6,HOT
183 101882,"",,,451,1,1800,25,1,,,,,HOT,,183,101882,916,6,HOT
183 102001,"",,,452,1,1800,25,1,,,,,HOT,,183,102001,786,6,HOT
184 100165,"",,,453,1,1800,25,1,,,,,HOT,,184,100165,389,6,HOT
184 100288,"",,,454,1,1800,25,1,,,,,HOT,,184,100288,245,6,HOT
184 101858,"",,,455,1,1800,25,1,,,,,HOT,,184,101858,689,6,HOT
184 102000,"",,,456,1,1800,25,1,,,,,HOT,,184,102000,459,6,HOT
185 100275,"",,,457,1,1800,25,1,,,,,HOT,,185,100275,281,6,HOT
185 100291,"",,,458,1,1800,25,1,,,,,HOT,,185,100291,402,6,HOT
185 100292,"",,,459,1,1800,25,1,,,,,HOT,,185,100292,428,6,HOT
185 100295,"",,,460,1,1800,25,1,,,,,HOT,,185,100295,227,6,HOT
186 100293,"",,,461,1,1800,25,1,,,,,HOT,,186,100293,442,6,HOT
186 100294,"",,,462,1,1800,25,1,,,,,HOT,,186,100294,369,6,HOT
186 100295,"",,,463,1,1800,25,1,,,,,HOT,,186,100295,242,6,HOT
186 100296,"",,,464,1,1800,25,1,,,,,HOT,,186,100296,233,6,HOT
187 100011,"",,,465,1,1800,25,1,,,,,HOT,,187,100011,246,6,HOT
187 100283,"",,,466,1,1800,25,1,,,,,HOT,,187,100283,224,6,HOT
187 100289,"",,,467,1,1800,25,1,,,,,HOT,,187,100289,236,6,HOT
187 100290,"",,,468,1,1800,25,1,,,,,HOT,,187,100290,198,6,HOT
188 100261,"",,,469,1,1800,25,1,,,,,HOT,,188,100261,298,6,HOT
188 100300,"",,,470,1,1800,25,1,,,,,HOT,,188,100300,569,6,HOT
188 101819,"",,,471,1,1800,25,1,,,,,HOT,,188,101819,514,6,HOT
188 101943,"",,,472,1,1800,25,1,,,,,HOT,,188,101943,451,6,HOT
189 100297,"",,,473,1,1800,25,1,,,,,HOT,,189,100297,98,6,HOT
189 100298,"",,,474,1,1800,25,1,,,,,HOT,,189,100298,454,6,HOT
189 100299,"",,,475,1,1800,25,1,,,,,HOT,,189,100299,615,6,HOT
190 100299,"",,,476,1,1800,25,1,,,,,HOT,,190,100299,661,6,HOT
190 100301,"",,,477,1,1800,25,1,,,,,HOT,,190,100301,178,6,HOT
190 101874,"",,,478,1,1800,25,1,,,,,HOT,,190,101874,521,6,HOT
191 100262,"",,,479,1,1800,25,1,,,,,HOT,,191,100262,397,6,HOT
191 100302,"",,,480,1,1800,25,1,,,,,HOT,,191,100302,1177,6,HOT
191 101807,"",,,481,1,1800,25,1,,,,,HOT,,191,101807,798,6,HOT
191 101808,"",,,482,1,1800,25,1,,,,,HOT,,191,101808,921,6,HOT
192 100736,"",,,483,1,1800,25,1,,,,,HOT,,192,100736,885,6,HOT
192 104446,"",,,484,1,1800,25,1,,,,,HOT,,192,104446,1022,6,HOT
193 101837,"",,,485,1,1800,25,1,,,,,HOT,,193,101837,927,6,HOT
193 102010,"",,,486,1,1800,25,1,,,,,HOT,,193,102010,361,6,HOT
194 101797,"",,,487,1,1800,25,1,,,,,HOT,,194,101797,613,6,HOT
195 100245,"",,,488,1,1800,25,1,,,,,HOT,,195,100245,548,6,HOT
196 101747,"",,,489,1,1800,25,1,,,,,HOT,,196,101747,656,6,HOT
196 101750,"",,,490,1,1800,25,1,,,,,HOT,,196,101750,1897,6,HOT
197 101749,"",,,491,1,1800,25,1,,,,,HOT,,197,101749,829,6,HOT
198 100203,"",,,492,1,1800,25,1,,,,,HOT,,198,100203,1885,6,HOT
198 101792,"",,,493,1,1800,25,1,,,,,HOT,,198,101792,2327,6,HOT
199 100233,"",,,494,1,1800,25,1,,,,,HOT,,199,100233,1513,6,HOT
199 100303,"",,,495,1,1800,25,1,,,,,HOT,,199,100303,839,6,HOT
199 101756,"",,,496,1,1800,25,1,,,,,HOT,,199,101756,4404,6,HOT
200 100233,"",,,497,1,1800,25,1,,,,,HOT,,200,100233,932,6,HOT
200 100234,"",,,498,1,1800,25,1,,,,,HOT,,200,100234,193,6,HOT
201 101756,"",,,499,1,1800,25,1,,,,,HOT,,201,101756,774,6,HOT
202 100230,"",,,500,1,1800,25,1,,,,,HOT,,202,100230,246,6,HOT
203 100747,"",,,501,1,1800,25,1,,,,,HOT,,203,100747,810,6,HOT
204 100613,"",,,502,1,1800,25,1,,,,,HOT,,204,100613,963,6,HOT
205 100306,"",,,503,1,1800,25,1,,,,,HOT,,205,100306,1657,6,HOT
206 100310,"",,,504,1,1800,25,1,,,,,HOT,,206,100310,657,6,HOT
206 100312,"",,,505,1,1800,25,1,,,,,HOT,,206,100312,605,6,HOT
207 100749,"",,,506,1,1800,25,1,,,,,HOT,,207,100749,956,6,HOT
208 104441,"",,,507,1,1800,25,1,,,,,HOT,,208,104441,772,6,HOT
208 104442,"",,,508,1,1800,25,1,,,,,HOT,,208,104442,453,6,HOT
209 100511,"",,,509,1,1800,25,1,,,,,HOT,,209,100511,3287,6,HOT
209 103861,"",,,510,1,1800,25,1,,,,,HOT,,209,103861,3977,6,HOT
209 103862,"",,,511,1,1800,25,1,,,,,HOT,,209,103862,3853,6,HOT
210 103605,"",,,512,1,1800,25,1,,,,,HOT,,210,103605,5428,6,HOT
210 103606,"",,,513,1,1800,25,1,,,,,HOT,,210,103606,5223,6,HOT
210 103635,"",,,514,1,1800,25,1,,,,,HOT,,210,103635,4177,6,HOT
210 103858,"",,,515,1,1800,25,1,,,,,HOT,,210,103858,4739,6,HOT
211 103814,"",,,516,1,1800,25,1,,,,,HOT,,211,103814,2927,6,HOT
211 103862,"",,,517,1,1800,25,1,,,,,HOT,,211,103862,2196,6,HOT
212 103626,"",,,518,1,1800,25,1,,,,,HOT,,212,103626,3334,6,HOT
212 103635,"",,,519,1,1800,25,1,,,,,HOT,,212,103635,3536,6,HOT
212 103718,"",,,520,1,1800,25,1,,,,,HOT,,212,103718,5333,6,HOT
213 103604,"",,,521,1,1800,25,1,,,,,HOT,,213,103604,4119,6,HOT
213 103626,"",,,522,1,1800,25,1,,,,,HOT,,213,103626,4573,6,HOT
213 103634,"",,,523,1,1800,25,1,,,,,HOT,,213,103634,3325,6,HOT
214 103656,"",,,524,1,1800,25,1,,,,,HOT,,214,103656,2789,6,HOT
214 103669,"",,,525,1,1800,25,1,,,,,HOT,,214,103669,3222,6,HOT
215 103706,"",,,526,1,1800,25,1,,,,,HOT,,215,103706,2744,6,HOT
215 103712,"",,,527,1,1800,25,1,,,,,HOT,,215,103712,3415,6,HOT
215 103717,"",,,528,1,1800,25,1,,,,,HOT,,215,103717,2636,6,HOT
216 103597,"",,,529,1,1800,25,1,,,,,HOT,,216,103597,4192,6,HOT
216 103710,"",,,530,1,1800,25,1,,,,,HOT,,216,103710,4575,6,HOT
216 103720,"",,,531,1,1800,25,1,,,,,HOT,,216,103720,2769,6,HOT
216 103721,"",,,532,1,1800,25,1,,,,,HOT,,216,103721,4175,6,HOT
217 103714,"",,,533,1,1800,25,1,,,,,HOT,,217,103714,2354,6,HOT
218 103650,"",,,534,1,1800,25,1,,,,,HOT,,218,103650,6950,6,HOT
218 103660,"",,,535,1,1800,25,1,,,,,HOT,,218,103660,2661,6,HOT
218 103662,"",,,536,1,1800,25,1,,,,,HOT,,218,103662,6017,6,HOT
219 103667,"",,,537,1,1800,25,1,,,,,HOT,,219,103667,1455,6,HOT
219 103695,"",,,538,1,1800,25,1,,,,,HOT,,219,103695,1704,6,HOT
220 103691,"",,,539,1,1800,25,1,,,,,HOT,,220,103691,1668,6,HOT
221 103698,"",,,540,1,1800,25,1,,,,,HOT,,221,103698,1278,6,HOT
221 103699,"",,,541,1,1800,25,1,,,,,HOT,,221,103699,968,6,HOT
222 103649,"",,,542,1,1800,25,1,,,,,HOT,,222,103649,1521,6,HOT
222 103654,"",,,543,1,1800,25,1,,,,,HOT,,222,103654,2303,6,HOT
222 103695,"",,,544,1,1800,25,1,,,,,HOT,,222,103695,966,6,HOT
223 103649,"",,,545,1,1800,25,1,,,,,HOT,,223,103649,1314,6,HOT
223 103698,"",,,546,1,1800,25,1,,,,,HOT,,223,103698,1022,6,HOT
224 103652,"",,,547,1,1800,25,1,,,,,HOT,,224,103652,2543,6,HOT
225 103652,"",,,548,1,1800,25,1,,,,,HOT,,225,103652,2888,6,HOT
225 103688,"",,,549,1,1800,25,1,,,,,HOT,,225,103688,3148,6,HOT
225 103695,"",,,550,1,1800,25,1,,,,,HOT,,225,103695,7080,6,HOT
226 103684,"",,,551,1,1800,25,1,,,,,HOT,,226,103684,1874,6,HOT
227 103601,"",,,552,1,1800,25,1,,,,,HOT,,227,103601,2716,6,HOT
227 103602,"",,,553,1,1800,25,1,,,,,HOT,,227,103602,3039,6,HOT
228 103600,"",,,554,1,1800,25,1,,,,,HOT,,228,103600,2561,6,HOT
228 103619,"",,,555,1,1800,25,1,,,,,HOT,,228,103619,4264,6,HOT
228 103873,"",,,556,1,1800,25,1,,,,,HOT,,228,103873,2793,6,HOT
229 103602,"",,,557,1,1800,25,1,,,,,HOT,,229,103602,4076,6,HOT
229 103916,"",,,558,1,1800,25,1,,,,,HOT,,229,103916,3433,6,HOT
230 103600,"",,,559,1,1800,25,1,,,,,HOT,,230,103600,3872,6,HOT
230 103899,"",,,560,1,1800,25,1,,,,,HOT,,230,103899,4359,6,HOT
230 103902,"",,,561,1,1800,25,1,,,,,HOT,,230,103902,4037,6,HOT
231 103598,"",,,562,1,1800,25,1,,,,,HOT,,231,103598,2989,6,HOT
231 103618,"",,,563,1,1800,25,1,,,,,HOT,,231,103618,6159,6,HOT
231 103710,"",,,564,1,1800,25,1,,,,,HOT,,231,103710,5176,6,HOT
232 103599,"",,,565,1,1800,25,1,,,,,HOT,,232,103599,581,6,HOT
233 103598,"",,,566,1,1800,25,1,,,,,HOT,,233,103598,3994,6,HOT
233 103767,"",,,567,1,1800,25,1,,,,,HOT,,233,103767,4045,6,HOT
233 103779,"",,,568,1,1800,25,1,,,,,HOT,,233,103779,4732,6,HOT
233 103780,"",,,569,1,1800,25,1,,,,,HOT,,233,103780,4014,6,HOT
234 103760,"",,,570,1,1800,25,1,,,,,HOT,,234,103760,3431,6,HOT
234 103767,"",,,571,1,1800,25,1,,,,,HOT,,234,103767,3610,6,HOT
235 103651,"",,,572,1,1800,25,1,,,,,HOT,,235,103651,2088,6,HOT
235 103916,"",,,573,1,1800,25,1,,,,,HOT,,235,103916,1750,6,HOT
236 100717,"",,,574,1,1800,25,1,,,,,HOT,,236,100717,4167,6,HOT
236 103896,"",,,575,1,1800,25,1,,,,,HOT,,236,103896,2232,6,HOT
236 103921,"",,,576,1,1800,25,1,,,,,HOT,,236,103921,2755,6,HOT
237 103653,"",,,577,1,1800,25,1,,,,,HOT,,237,103653,2403,6,HOT
237 103658,"",,,578,1,1800,25,1,,,,,HOT,,237,103658,3754,6,HOT
238 103596,"",,,579,1,1800,25,1,,,,,HOT,,238,103596,2527,6,HOT
238 103913,"",,,580,1,1800,25,1,,,,,HOT,,238,103913,3900,6,HOT
239 103653,"",,,581,1,1800,25,1,,,,,HOT,,239,103653,4265,6,HOT
239 103902,"",,,582,1,1800,25,1,,,,,HOT,,239,103902,3041,6,HOT
240 103763,"",,,583,1,1800,25,1,,,,,HOT,,240,103763,6989,6,HOT
240 103765,"",,,584,1,1800,25,1,,,,,HOT,,240,103765,6449,6,HOT
240 103771,"",,,585,1,1800,25,1,,,,,HOT,,240,103771,4473,6,HOT
241 103659,"",,,586,1,1800,25,1,,,,,HOT,,241,103659,3724,6,HOT
241 103670,"",,,587,1,1800,25,1,,,,,HOT,,241,103670,3231,6,HOT
241 103674,"",,,588,1,1800,25,1,,,,,HOT,,241,103674,4124,6,HOT
242 103671,"",,,589,1,1800,25,1,,,,,HOT,,242,103671,4211,6,HOT
242 103674,"",,,590,1,1800,25,1,,,,,HOT,,242,103674,4130,6,HOT
242 103682,"",,,591,1,1800,25,1,,,,,HOT,,242,103682,5391,6,HOT
243 103678,"",,,592,1,1800,25,1,,,,,HOT,,243,103678,1346,6,HOT
243 103729,"",,,593,1,1800,25,1,,,,,HOT,,243,103729,2954,6,HOT
244 103613,"",,,594,1,1800,25,1,,,,,HOT,,244,103613,4634,6,HOT
244 103671,"",,,595,1,1800,25,1,,,,,HOT,,244,103671,4151,6,HOT
244 103748,"",,,596,1,1800,25,1,,,,,HOT,,244,103748,3965,6,HOT
245 103574,"",,,597,1,1800,25,1,,,,,HOT,,245,103574,2966,6,HOT
245 103727,"",,,598,1,1800,25,1,,,,,HOT,,245,103727,3814,6,HOT
245 103729,"",,,599,1,1800,25,1,,,,,HOT,,245,103729,4106,6,HOT
245 103773,"",,,600,1,1800,25,1,,,,,HOT,,245,103773,4453,6,HOT
246 103758,"",,,601,1,1800,25,1,,,,,HOT,,246,103758,2050,6,HOT
247 103727,"",,,602,1,1800,25,1,,,,,HOT,,247,103727,2871,6,HOT
247 103759,"",,,603,1,1800,25,1,,,,,HOT,,247,103759,2743,6,HOT
248 103758,"",,,604,1,1800,25,1,,,,,HOT,,248,103758,2072,6,HOT
249 103759,"",,,605,1,1800,25,1,,,,,HOT,,249,103759,3124,6,HOT
249 104426,"",,,606,1,1800,25,1,,,,,HOT,,249,104426,6272,6,HOT
250 100685,"",,,607,1,1800,25,1,,,,,HOT,,250,100685,1532,6,HOT
250 103759,"",,,608,1,1800,25,1,,,,,HOT,,250,103759,6415,6,HOT
250 104426,"",,,609,1,1800,25,1,,,,,HOT,,250,104426,3247,6,HOT
251 100687,"",,,610,1,1800,25,1,,,,,HOT,,251,100687,1119,6,HOT
251 103679,"",,,611,1,1800,25,1,,,,,HOT,,251,103679,1210,6,HOT
252 103680,"",,,612,1,1800,25,1,,,,,HOT,,252,103680,483,6,HOT
252 103694,"",,,613,1,1800,25,1,,,,,HOT,,252,103694,661,6,HOT
253 103680,"",,,614,1,1800,25,1,,,,,HOT,,253,103680,401,6,HOT
253 103687,"",,,615,1,1800,25,1,,,,,HOT,,253,103687,161,6,HOT
253 103689,"",,,616,1,1800,25,1,,,,,HOT,,253,103689,227,6,HOT
254 103687,"",,,617,1,1800,25,1,,,,,HOT,,254,103687,597,6,HOT
254 103693,"",,,618,1,1800,25,1,,,,,HOT,,254,103693,423,6,HOT
254 103694,"",,,619,1,1800,25,1,,,,,HOT,,254,103694,436,6,HOT
254 103700,"",,,620,1,1800,25,1,,,,,HOT,,254,103700,647,6,HOT
255 103679,"",,,621,1,1800,25,1,,,,,HOT,,255,103679,191,6,HOT
255 103692,"",,,622,1,1800,25,1,,,,,HOT,,255,103692,198,6,HOT
256 100700,"",,,623,1,1800,25,1,,,,,HOT,,256,100700,360,6,HOT
256 103692,"",,,624,1,1800,25,1,,,,,HOT,,256,103692,581,6,HOT
256 103693,"",,,625,1,1800,25,1,,,,,HOT,,256,103693,493,6,HOT
256 103743,"",,,626,1,1800,25,1,,,,,HOT,,256,103743,675,6,HOT
257 103867,"",,,627,1,1800,25,1,,,,,HOT,,257,103867,211,6,HOT
258 103778,"",,,628,1,1800,25,1,,,,,HOT,,258,103778,209,6,HOT
258 103851,"",,,629,1,1800,25,1,,,,,HOT,,258,103851,186,6,HOT
258 103867,"",,,630,1,1800,25,1,,,,,HOT,,258,103867,191,6,HOT
258 103898,"",,,631,1,1800,25,1,,,,,HOT,,258,103898,168,6,HOT
259 103745,"",,,632,1,1800,25,1,,,,,HOT,,259,103745,191,6,HOT
259 103826,"",,,633,1,1800,25,1,,,,,HOT,,259,103826,269,6,HOT
259 103851,"",,,634,1,1800,25,1,,,,,HOT,,259,103851,215,6,HOT
259 103869,"",,,635,1,1800,25,1,,,,,HOT,,259,103869,173,6,HOT
260 103744,"",,,636,1,1800,25,1,,,,,HOT,,260,103744,263,6,HOT
260 103822,"",,,637,1,1800,25,1,,,,,HOT,,260,103822,412,6,HOT
260 103826,"",,,638,1,1800,25,1,,,,,HOT,,260,103826,366,6,HOT
260 103868,"",,,639,1,1800,25,1,,,,,HOT,,260,103868,221,6,HOT
261 103909,"",,,640,1,1800,25,1,,,,,HOT,,261,103909,1129,6,HOT
261 103910,"",,,641,1,1800,25,1,,,,,HOT,,261,103910,798,6,HOT
262 100695,"",,,642,1,1800,25,1,,,,,HOT,,262,100695,1260,6,HOT
262 100697,"",,,643,1,1800,25,1,,,,,HOT,,262,100697,1010,6,HOT
262 100719,"",,,644,1,1800,25,1,,,,,HOT,,262,100719,1087,6,HOT
262 103910,"",,,645,1,1800,25,1,,,,,HOT,,262,103910,1504,6,HOT
262 103911,"",,,646,1,1800,25,1,,,,,HOT,,262,103911,1311,6,HOT
263 103813,"",,,647,1,1800,25,1,,,,,HOT,,263,103813,882,6,HOT
264 103829,"",,,648,1,1800,25,1,,,,,HOT,,264,103829,668,6,HOT
265 100767,"",,,649,1,1800,25,1,,,,,HOT,,265,100767,907,6,HOT
265 100768,"",,,650,1,1800,25,1,,,,,HOT,,265,100768,782,6,HOT
265 103829,"",,,651,1,1800,25,1,,,,,HOT,,265,103829,2073,6,HOT
