link_geometry_id,name,facility_type,grade,geometry,length,row_width,jurisdiction
2024,Metcalf,Highway,0,"LINESTRING(1521403 1007392,1521431.273 1008993.456)",1601,,
2025,Cole,Arterial,0,"LINESTRING(1517418.504 1007548.179,1517422 1007829,1517436.698 1008941.602)",1393,,
2026,Robb,Highway,0,"LINESTRING(1517436.698 1008941.602,1519240.345 1008949.938)",1803,,
2027,Robb,Highway,0,"LINESTRING(1519240.345 1008949.938,1521431.273 1008993.456)",2191,,
2028,Metcalf,Arterial,0,"LINESTRING(1521431.273 1008993.456,1521430 1009332,1521428 1009679,1521427 1010036,1521427.106 1010202.493)",1209,,
2029,Robb,Highway,0,"LINESTRING(1521431.273 1008993.456,1521867 1008999,1522080 1009008,1522304 1009007,1522394 1008982,1522436 1008979,1522536 1008961,1522777.613 1008945.742)",1347,,
2030,Metcalf,Arterial,0,"LINESTRING(1521427.106 1010202.493,1521426 1010353,1521442 1010632,1521442 1010720,1521382 1010924,1521218 1011359,1521192 1011438,1521136 1011552,1520763 1012170,1520769.859 1012933.237)",2808,,
2031,Brower,Arterial,0,"LINESTRING(1520769.859 1012933.237,1520515 1012926,1520514 1012926,1519502.945 1012901.639)",1267,,
2032,Brower,Arterial,0,"LINESTRING(1519502.945 1012901.639,1519129 1012897,1519128 1012897,1517472.757 1012878.025)",2030,,
2033,Cole,Arterial,0,"LINESTRING(1517548.875 1016807.554,1517557.546 1019424.003)",2616,,
2034,Bluelick,Arterial,0,"LINESTRING(1517557.546 1019424.003,1520292 1019557)",2737,,
2035,Cole,Arterial,0,"LINESTRING(1517557.546 1019424.003,1517544.305 1020351.857)",927,,
2036,Bluelick,Arterial,0,"LINESTRING(1520292 1019557,1522907.056 1019600.741)",2615,,
2037,Cole,Arterial,0,"LINESTRING(1517564.023 1024728.936,1517583.961 1027318.066)",2589,,
2038,Cole,Arterial,0,"LINESTRING(1517564.023 1024728.936,1517544.305 1020351.857)",4377,,
2039,Cole,Arterial,0,"LINESTRING(1517583.961 1027318.066,1517565.087 1029931.229)",2613,,
2040,State,Arterial,0,"LINESTRING(1517292.016 1030251.439,1518519 1030236,1523052 1030182,1525746 1030151,1526351.372 1030144.951)",9059,,
2041,West,Arterial,0,"LINESTRING(1517292.016 1030251.439,1517565.087 1029931.229)",420,,
2042,State,Arterial,0,"LINESTRING(1517292.016 1030251.439,1512437.53 1030298.352)",4854,,
2043,West,Arterial,0,"LINESTRING(1517292.016 1030251.439,1516913 1030808,1516639 1031171,1516456 1031446,1516153 1032383,1516039.144 1032737.304)",2783,,
2044,West,Arterial,0,"LINESTRING(1521842.24 1026442.485,1522130 1026222,1522453 1025910,1522650 1025696,1522779 1025510,1522862 1025328,1522925 1025128,1522961 1024991,1522968 1024956,1522974 1024924,1522981 1024882,1522980 1024784,1522983 1024668,1522979 1024235,1522947.891 1022716.327)",3886,,
2045,West,Arterial,0,"LINESTRING(1521842.24 1026442.485,1521471 1026837,1521062 1027229,1520518 1027745,1520028 1028156,1519649 1028431,1519261 1028694,1518932 1028894,1518592 1029064,1518198 1029282,1518198 1029283,1517981 1029402,1517731 1029735,1517566 1029929,1517565.087 1029931.229)",5519,,
2046,"",HOT,0,"LINESTRING(1520491.342 1003616.397,1520402 1003953)",348,,
2047,State,Arterial,0,"LINESTRING(1526351.372 1030144.951,1528508 1030136)",2156,,
2048,Ottawa,Highway,0,"LINESTRING(1526351.372 1030144.951,1525429 1027533)",2770,,
2049,Ottawa,Highway,0,"LINESTRING(1526351.372 1030144.951,1526710.659 1031116.631)",1035,,
2050,Ottawa,Highway,0,"LINESTRING(1525429 1027533,1524495.384 1024865.852)",2825,,
2051,Lutz,Arterial,0,"LINESTRING(1530272 1024915,1528367.371 1024866.64)",1905,,
2052,Lutz,Arterial,0,"LINESTRING(1528367.371 1024866.64,1525330 1024882)",3037,,
2053,Lutz,Arterial,0,"LINESTRING(1525330 1024882,1524495.384 1024865.852)",834,,
2054,Ottawa,Highway,0,"LINESTRING(1524495.384 1024865.852,1524476 1024821,1524389 1024619,1524292 1024424,1524137 1024118,1523975 1023857,1523807 1023672,1523625 1023502,1523452 1023362,1523407 1023324,1523407 1023324,1523292 1023226,1523164 1023136,1523114 1023021,1523051 1022925,1522947.891 1022716.327)",2648,,
2055,West,Highway,0,"LINESTRING(1522947.891 1022716.327,1522961 1022240)",476,,
2056,West,Highway,0,"LINESTRING(1522961 1022240,1522907.056 1019600.741)",2639,,
2057,Bluelick,Highway,0,"LINESTRING(1522907.056 1019600.741,1524943 1019640)",2036,,
2058,West,Highway,0,"LINESTRING(1522907.056 1019600.741,1522894 1016948)",2652,,
2059,Bluelick,Highway,0,"LINESTRING(1524943 1019640,1528237.98 1019578.121)",3295,,
2060,Bluelick,Highway,0,"LINESTRING(1528237.98 1019578.121,1528798.62 1019625.949)",562,,
2061,Sugar,Highway,0,"LINESTRING(1528237.98 1019578.121,1528166 1016221)",3357,,
2062,Sugar,Highway,0,"LINESTRING(1528166 1016221,1528119.522 1014266.129)",1955,,
2063,West,Highway,0,"LINESTRING(1522894 1016948,1522831.345 1013765.698)",3182,,
2064,West,Highway,0,"LINESTRING(1522831.345 1013765.698,1522811.472 1012976.961)",788,,
2065,West,Highway,0,"LINESTRING(1522811.472 1012976.961,1522805 1012616,1522806.413 1012584.146)",392,,
2066,Chapman,Arterial,0,"LINESTRING(1522806.413 1012584.146,1523303.765 1012581.485)",497,,
2067,West,Highway,0,"LINESTRING(1522806.413 1012584.146,1522808 1012513,1522814 1012299,1522813.264 1011988.835)",595,,
2068,Chapman,Arterial,0,"LINESTRING(1523303.765 1012581.485,1525240 1012570,1525411 1012694,1525594 1012849,1525750 1013018,1525885 1013205,1526018 1013417,1526135 1013721,1526204 1014050,1526236 1014144,1526251 1014290,1526299 1014290,1527163 1014279,1528119.522 1014266.129)",5101,,
2069,Bible,Arterial,0,"LINESTRING(1528119.522 1014266.129,1529573.242 1014297.733)",1454,,
2070,Sugar,Highway,0,"LINESTRING(1528119.522 1014266.129,1528094 1011335,1528086.894 1010461.225)",3805,,
2071,Sugar,Highway,0,"LINESTRING(1528086.894 1010461.225,1528086 1010347,1528080.246 1009690.117)",771,,
2072,West,Highway,0,"LINESTRING(1522813.264 1011988.835,1522818 1011377)",611,,
2073,West,Highway,0,"LINESTRING(1522818 1011377,1522794.909 1011036.423)",341,,
2074,Northern,Arterial,0,"LINESTRING(1522794.909 1011036.423,1523817.216 1011037.182)",1022,,
2075,West,Highway,0,"LINESTRING(1522794.909 1011036.423,1522780.88 1009950.849)",1085,,
2076,Northern,Arterial,0,"LINESTRING(1522794.909 1011036.423,1522370.548 1011046.904)",424,,
2077,Main,Arterial,0,"LINESTRING(1523817.216 1011037.182,1523796.709 1009962.028)",1075,,
2078,Main,Arterial,0,"LINESTRING(1523796.709 1009962.028,1523767.874 1008947.436)",1015,,
2079,West,Highway,0,"LINESTRING(1522780.88 1009950.849,1522777.613 1008945.742)",1005,,
2080,Robb,Highway,0,"LINESTRING(1522777.613 1008945.742,1523241.527 1008930.976)",464,,
2081,West,Highway,0,"LINESTRING(1522777.613 1008945.742,1522778 1008354)",591,,
2082,Robb,Highway,0,"LINESTRING(1523241.527 1008930.976,1523767.874 1008947.436)",526,,
2083,Robb,Highway,0,"LINESTRING(1523767.874 1008947.436,1524722.011 1008957.413)",954,,
2084,Main,Arterial,0,"LINESTRING(1523767.874 1008947.436,1523742.338 1007554.846)",1392,,
2085,Robb,Highway,0,"LINESTRING(1524722.011 1008957.413,1525499.773 1009039.572)",782,,
2086,Robb,Highway,0,"LINESTRING(1525499.773 1009039.572,1526313.469 1008981.403)",815,,
2087,Robb,Highway,0,"LINESTRING(1526313.469 1008981.403,1526337 1008981,1526480 1008994,1526554 1008995,1526556 1008995,1526612 1008996,1526751 1009056,1526761 1009060,1526829 1009090,1527081 1009201,1527263 1009282,1527417.053 1009359.197)",1166,,
2088,Robb,Highway,0,"LINESTRING(1527417.053 1009359.197,1528080.246 1009690.117)",741,,
2089,Sugar,Highway,0,"LINESTRING(1528080.246 1009690.117,1528077 1009526,1528077 1009524,1528077 1009497,1528069 1009023,1528055 1008351,1528043.404 1007723.345)",1967,,
2090,Sugar,Highway,0,"LINESTRING(1528043.404 1007723.345,1528041 1007255,1528034 1006914,1528034 1006913,1528032.227 1006805.073)",918,,
2091,Findlay,Highway,0,"LINESTRING(1530859.983 1007426.845,1531429.936 1007405.544)",570,,
2092,Ramp,On-Ramp,0,"LINESTRING(1531685.637 1007478.346,1531796.781 1007224.557)",277,,
2093,Findlay,Highway,0,"LINESTRING(1531685.637 1007478.346,1531859 1007510,1531954 1007527,1532047 1007544,1532136 1007560,1532223 1007575,1532306 1007590,1532387 1007605,1532465 1007619,1532534.739 1007631.557)",862,,
2094,Ada,Highway,0,"LINESTRING(1532587.157 1007640.492,1532612 1007645,1532681 1007657,1532747 1007669,1532810 1007680,1532871 1007691,1532929 1007701,1532983.445 1007710.85)",402,,
2095,Ada,Highway,0,"LINESTRING(1532983.445 1007710.85,1532937 1007708,1532893 1007706,1532849 1007705,1532807 1007704,1532766 1007704,1532725 1007703,1532686 1007704,1532548.881 1007711.494)",434,,
2096,Findlay,Highway,0,"LINESTRING(1532508.731 1007713.651,1532381 1007720,1532350 1007722,1532318 1007722,1532285 1007721,1532251 1007719,1532217 1007716,1532181 1007712,1532145 1007706,1532108 1007700,1532070 1007692,1532032 1007683,1531992 1007673,1531952 1007662,1531911 1007650,1531869 1007636,1531656.418 1007582.73)",862,,
2097,Findlay,Highway,0,"LINESTRING(1531656.418 1007582.73,1530859.983 1007426.845)",811,,
2098,"",Highway,0,"LINESTRING(1531656.418 1007582.73,1531685.637 1007478.346)",108,,
2099,Pierce,Arterial,0,"LINESTRING(1522440.7 1003268.771,1522445.053 1003489.325)",220,,
2100,Pierce,Arterial,0,"LINESTRING(1522440.7 1003268.771,1522436.948 1002987.958)",280,,
2101,Findlay,Highway,0,"LINESTRING(1529088.586 1006999.35,1528470 1006890,1528276 1006852,1528129 1006824,1528032.227 1006805.073)",1074,,
2102,Findlay,Highway,0,"LINESTRING(1528032.227 1006805.073,1527719 1006761,1527392.259 1006695.344)",649,,
2103,Findlay,Highway,0,"LINESTRING(1527392.259 1006695.344,1527065 1006624,1526742 1006566,1526594.616 1006509.324)",819,,
2104,Flanders,Arterial,0,"LINESTRING(1526594.616 1006509.324,1526293 1006478,1525869 1006374,1525445.472 1006372.114)",1157,,
2105,Flanders,Arterial,0,"LINESTRING(1525445.472 1006372.114,1524650.676 1006343.729)",795,,
2106,Flanders,Arterial,0,"LINESTRING(1524650.676 1006343.729,1524234.354 1006353.191)",416,,
2107,Union,Arterial,0,"LINESTRING(1524234.354 1006353.191,1524231.968 1005943.955)",409,,
2108,Main,Arterial,0,"LINESTRING(1523751.913 1007321.591,1523742.338 1007554.846)",233,,
2109,Main,Arterial,0,"LINESTRING(1523751.913 1007321.591,1523737.502 1005960.394)",1361,,
2110,West,Highway,0,"LINESTRING(1522780 1007515,1522778 1008354)",839,,
2111,West,Highway,0,"LINESTRING(1522780 1007515,1522768.231 1005992.221)",1522,,
2112,Grand,Highway,0,"LINESTRING(1522768.231 1005992.221,1523152 1005977,1523237.99 1005973.652)",470,,
2113,West,Arterial,0,"LINESTRING(1522768.231 1005992.221,1522741.415 1004922.61)",1069,,
2114,Grand,Arterial,0,"LINESTRING(1523237.99 1005973.652,1523420.635 1005974.716)",182,,
2115,Elizabeth,Highway,0,"LINESTRING(1523237.99 1005973.652,1523174.626 1004943.374)",1032,,
2116,Grand,Arterial,0,"LINESTRING(1523420.635 1005974.716,1523737.502 1005960.394)",317,,
2117,Grand,Arterial,0,"LINESTRING(1523737.502 1005960.394,1524231.968 1005943.955)",494,,
2118,Main,Arterial,0,"LINESTRING(1523737.502 1005960.394,1523704.49 1004933.912)",1027,,
2119,Union,Arterial,0,"LINESTRING(1524231.968 1005943.955,1524183.709 1004348.689)",1595,,
2120,Jackson,Highway,0,"LINESTRING(1525092 1005816,1525063 1005206)",610,,
2121,Jackson,Highway,0,"LINESTRING(1525063 1005206,1525078.565 1004348.689)",857,,
2122,McKibben,Arterial,0,"LINESTRING(1525078.565 1004348.689,1524183.709 1004348.689)",894,,
2123,Union,Arterial,0,"LINESTRING(1524183.709 1004348.689,1524163.201 1003444.907)",904,,
2124,Main,Arterial,0,"LINESTRING(1523691.035 1004348.689,1523704.49 1004933.912)",585,,
2125,Main,Arterial,0,"LINESTRING(1523691.035 1004348.689,1523674.775 1003460.874)",887,,
2126,McKibben,Arterial,0,"LINESTRING(1523691.035 1004348.689,1523159.368 1004342.624)",531,,
2127,Elizabeth,Highway,0,"LINESTRING(1523174.626 1004943.374,1523159.368 1004342.624)",600,,
2128,West,Arterial,0,"LINESTRING(1522741.415 1004922.61,1522723.496 1004342.624)",580,,
2129,Wayne,Arterial,0,"LINESTRING(1522445.053 1003489.325,1522177 1003493,1522165.366 1003486.825)",279,,
2130,Pierce,Arterial,0,"LINESTRING(1522445.053 1003489.325,1522446.254 1003630.603)",141,,
2131,Wayne,Arterial,0,"LINESTRING(1522704.195 1003486.894,1522445.053 1003489.325)",259,,
2132,West Alley,Arterial,0,"LINESTRING(1522704.195 1003486.894,1522710.109 1003767.605)",280,,
2133,West,Highway,0,"LINESTRING(1522885.132 1003482.577,1522866 1003247)",236,,
2134,Wayne,Arterial,0,"LINESTRING(1522885.132 1003482.577,1522704.195 1003486.894)",180,,
2135,West,Arterial,0,"LINESTRING(1522885.132 1003482.577,1522882.63 1003767.605)",285,,
2136,Wayne,Highway,0,"LINESTRING(1523142.869 1003479.082,1522885.132 1003482.577)",257,,
2137,Elizabeth,Highway,0,"LINESTRING(1523142.869 1003479.082,1523146.486 1003767.605)",288,,
2138,Wayne,Arterial,0,"LINESTRING(1523365.11 1003474.169,1523142.869 1003479.082)",222,,
2139,Wayne,Arterial,0,"LINESTRING(1523674.775 1003460.874,1523365.11 1003474.169)",309,,
2140,Main,Arterial,0,"LINESTRING(1523674.775 1003460.874,1523666.177 1003224.848)",236,,
2141,Wayne,Arterial,0,"LINESTRING(1523854.344 1003450.648,1523674.775 1003460.874)",179,,
2142,Wayne,Arterial,0,"LINESTRING(1524163.201 1003444.907,1523854.344 1003450.648)",308,,
2143,Union,Arterial,0,"LINESTRING(1524163.201 1003444.907,1524150.707 1003215.44)",229,,
2144,Wayne,Arterial,0,"LINESTRING(1524441.605 1003434.497,1524163.201 1003444.907)",278,,
2145,Central,Arterial,0,"LINESTRING(1524432.957 1003196.623,1524441.605 1003434.497)",238,,
2146,Union,Arterial,0,"LINESTRING(1524150.707 1003215.44,1524144.13 1002964.145)",251,,
2147,Elizabeth,Highway,0,"LINESTRING(1523143 1003235,1523142.869 1003479.082)",244,,
2148,Findlay,Highway,0,"LINESTRING(1531429.936 1007405.544,1531685.637 1007478.346)",265,,
2149,Ramp,On-Ramp,0,"LINESTRING(1531429.936 1007405.544,1531622 1007384,1531693 1007350,1531736 1007311,1531772 1007264,1531796.781 1007224.557)",409,,
2150,Ramp,On-Ramp,0,"LINESTRING(1531796.781 1007224.557,1531806 1007209,1531834 1007155,1531853 1007100,1531867 1007050,1531903.311 1006706.243)",529,,
2151,Ada,Highway,0,"LINESTRING(1532548.881 1007711.494,1532508.731 1007713.651)",40,,
2152,Ramp,On-Ramp,0,"LINESTRING(1532548.881 1007711.494,1532627 1008356,1532631 1008447,1532626 1008534,1532616 1008605,1532601 1008657,1532572 1008730,1532528 1008808,1532470 1008890,1532360 1009014,1532278 1009104,1532206 1009191,1532140 1009281,1532090 1009361,1532062 1009427,1532038 1009504,1531991.126 1010309.331)",2657,,
2153,Findlay,Highway,0,"LINESTRING(1532534.739 1007631.557,1532587.157 1007640.492)",53,,
2154,"",Highway,0,"LINESTRING(1532534.739 1007631.557,1532548.881 1007711.494)",81,,
2155,Pennsylvania,Arterial,0,"LINESTRING(1522710.109 1003767.605,1522882.63 1003767.605)",172,,
2156,West,Arterial,0,"LINESTRING(1522710.109 1003767.605,1522723.496 1004342.624)",575,,
2157,Pennsylvania,Arterial,0,"LINESTRING(1523146.486 1003767.605,1522882.63 1003767.605)",263,,
2158,Elizabeth,Highway,0,"LINESTRING(1523146.486 1003767.605,1523159.368 1004342.624)",575,,
2159,McKibben,Arterial,0,"LINESTRING(1523159.368 1004342.624,1522723.496 1004342.624)",435,,
2160,McKibben,Arterial,0,"LINESTRING(1522723.496 1004342.624,1522165.366 1004347.939)",558,,
2161,McDonel,Arterial,0,"LINESTRING(1522165.366 1003630.344,1522165.366 1004347.939)",717,,
2162,McDonel,Arterial,0,"LINESTRING(1522165.366 1004347.939,1522165.366 1004587.137)",239,,
2163,Main,Arterial,0,"LINESTRING(1523644.509 1002001.27,1523624.373 1001997.141)",20,,
2164,Market,Highway,0,"LINESTRING(1523710.152 1001984.401,1523661.742 1001996.291)",49,,
2165,Main,Arterial,0,"LINESTRING(1523643.435 1001963.7,1523661.742 1001966.566)",18,,
2166,Market,Highway,0,"LINESTRING(1523576.001 1001987.563,1523624.373 1001967.415)",52,,
2167,Market,Highway,0,"LINESTRING(1523661.742 1001966.566,1523710.152 1001984.401)",51,,
2168,Main,Arterial,0,"LINESTRING(1523661.742 1001966.566,1523661.742 1001996.291)",29,,
2169,Main,Arterial,0,"LINESTRING(1523661.742 1001996.291,1523644.509 1002001.27)",17,,
2170,Market,Highway,0,"LINESTRING(1523661.742 1001996.291,1523624.373 1001997.141)",37,,
2171,Market,Highway,0,"LINESTRING(1523624.373 1001997.141,1523576.001 1001987.563)",49,,
2172,Main,Arterial,0,"LINESTRING(1523624.373 1001997.141,1523624.373 1001967.415)",29,,
2173,Main,Arterial,0,"LINESTRING(1523624.373 1001967.415,1523643.435 1001963.7)",19,,
2174,Market,Highway,0,"LINESTRING(1523624.373 1001967.415,1523661.742 1001966.566)",37,,
2175,I-75,Freeway,0,"LINESTRING(1553915.323 1030299.49,1550107 1027099,1549504 1026609,1548537 1025811,1547225 1024695,1544205 1022178,1542399.057 1020671.9)",15010,,
2176,I-75,Freeway,0,"LINESTRING(1553918.036 1030195.933,1554283 1030508,1555434 1031452,1556258.334 1032192.479)",3076,,
2177,Ramp,On-Ramp,0,"LINESTRING(1542399.057 1020671.9,1541548 1019994,1541491 1019952,1541439 1019917,1541391 1019891,1541338 1019873,1541259 1019862,1540728 1019846,1540676 1019837,1540636 1019818,1540591 1019793,1540554 1019759,1540524 1019720,1540503 1019689,1540491 1019670,1540479 1019641,1540474.276 1019595.307)",2205,,
2178,Ramp,Freeway,0,"LINESTRING(1542399.057 1020671.9,1542186 1020488,1541165 1019618,1539535.775 1018256.997)",3745,,
2179,I-75,Freeway,0,"LINESTRING(1542566.219 1020695.659,1543673 1021635,1545525 1023172,1547257 1024633,1549538 1026541,1550076 1026980,1553918.036 1030195.933)",14802,,
2180,I-75,Freeway,0,"LINESTRING(1539535.775 1018256.997,1538758 1017623,1537446 1016551,1536124 1015413,1534931 1014443,1533451 1013171,1533336.071 1013068.649)",8084,,
2181,Ramp,On-Ramp,0,"LINESTRING(1540027.902 1018587.158,1540913 1019233,1541005 1019282,1541083 1019316,1541167 1019341,1541259 1019351,1541434 1019351,1541509 1019352,1541576 1019364,1541634 1019395,1541684 1019435,1541722 1019483,1541730 1019496,1541747.079 1019573.554)",1982,,
2182,Ramp,Freeway,0,"LINESTRING(1540027.902 1018587.158,1540191 1018718,1541337 1019661,1542237 1020427,1542566.219 1020695.659)",3299,,
2183,I-75,Freeway,0,"LINESTRING(1531751.339 998029.125,1531745 997487,1531741.377 996711.375)",1317,,
2184,Ramp,On-Ramp,0,"LINESTRING(1531751.339 998029.125,1531724 997935,1531688 997852,1531663 997817,1531631 997791,1531591 997769,1531559 997760,1531526 997758,1531490 997763,1531461 997772,1531431 997787,1531406 997813,1531386 997844,1531376 997883,1531375 997934,1531397.809 998387.375)",503,,
2185,I-75,Freeway,0,"LINESTRING(1531788.835 998271.187,1531797 998519,1531798 999566,1531820.698 1000208.487)",1937,,
2186,I-75,Freeway,0,"LINESTRING(1533336.071 1013068.649,1533277 1013024,1533219 1012980,1533164 1012937,1533110 1012894,1533058 1012852,1533008 1012810,1532960 1012768,1532913 1012727,1532869 1012686,1532826 1012645,1532786 1012605,1532747 1012565,1532710 1012525,1532675 1012486,1532642 1012447,1532610 1012408,1532579 1012369,1532549 1012330,1532519 1012290,1532491 1012251,1532463 1012211,1532436 1012171,1532410 1012131,1532384 1012091,1532359 1012051,1532336 1012010,1532313 1011970,1532290 1011929,1532269 1011888,1532248 1011846,1532228 1011805,1532209 1011763,1532190 1011721,1532173 1011677,1532155 1011634,1532139 1011590,1532123 1011545,1532108 1011499,1532094 1011454,1532081 1011407,1532068 1011360,1532055 1011313,1532044 1011265,1532033 1011217,1532023 1011168,1532013 1011118,1532004 1011067,1531996 1011015,1531989 1010962,1531982 1010908,1531975 1010853,1531970 1010797,1531964 1010739,1531960 1010681,1531956 1010621,1531952 1010561,1531950 1010499,1531947 1010436,1531946 1010373,1531945 1010308,1531946.771 1009546.171)",3786,,
2187,I-75,Freeway,0,"LINESTRING(1533365.646 1013000.706,1533475 1013090,1535085 1014448,1536257 1015428,1538775 1017540,1540027.902 1018587.158)",8694,,
2188,Ramp,On-Ramp,0,"LINESTRING(1531946.771 1009546.171,1531904 1009033,1531875 1008904,1531842 1008783,1531782 1008610,1531727 1008467,1531676 1008339,1531648 1008241,1531626 1008139,1531613 1008021,1531607 1007879,1531612 1007783,1531626 1007688,1531656.418 1007582.73)",1984,,
2189,I-75,Freeway,0,"LINESTRING(1531946.771 1009546.171,1531945 1009141,1531911.755 1007571.348)",1975,,
2190,I-75,Freeway,0,"LINESTRING(1531991.126 1010309.331,1531989 1010374,1531989 1010439,1531990 1010502,1531991 1010564,1531994 1010625,1531997 1010685,1532002 1010743,1532007 1010801,1532014 1010858,1532021 1010913,1532030 1010967,1532039 1011021,1532050 1011072,1532061 1011123,1532074 1011173,1532087 1011222,1532101 1011271,1532115 1011318,1532130 1011366,1532145 1011412,1532161 1011458,1532178 1011503,1532195 1011548,1532213 1011592,1532231 1011636,1532250 1011678,1532269 1011721,1532289 1011763,1532309 1011804,1532330 1011844,1532352 1011884,1532374 1011924,1532397 1011963,1532420 1012002,1532444 1012041,1532469 1012080,1532494 1012118,1532520 1012156,1532546 1012193,1532573 1012230,1532600 1012267,1532629 1012304,1532657 1012340,1532687 1012376,1532717 1012411,1532748 1012447,1532781 1012483,1532815 1012520,1532852 1012557,1532890 1012594,1532929 1012633,1532971 1012671,1533014 1012710,1533059 1012750,1533106 1012790,1533154 1012831,1533204 1012872,1533256 1012914,1533309 1012956,1533365.646 1013000.706)",3022,,
