From_Node,To_Node,LT_Node,Thru_Node,RT_Node,O1_Node,O2_Node,U_Turn
100590,100591,0,100592,100605,0,0,0
100590,100607,99,100589,0,0,0,0
100591,100590,0,100607,98,0,0,0
100591,100592,0,100593,100604,0,0,0
100591,100605,0,100608,99,0,0,0
100592,100591,100605,100590,0,0,0,0
100592,100593,100586,100594,0,0,0,0
100592,100604,81,100609,0,0,0,0
100593,100586,98,100585,0,0,0,0
100593,100592,100604,100591,0,0,0,0
100593,100594,0,100595,0,0,0,0
100594,100593,0,100592,100586,0,0,0
100594,100595,100256,100596,100257,0,0,0
100595,100256,0,80,0,0,100595,1
100595,100257,0,81,0,0,100595,1
100595,100594,0,100593,0,0,0,0
100595,100596,100584,100597,100603,0,0,0
100596,100584,100201,100583,100202,0,0,0
100596,100595,100257,100594,100256,0,0,0
100596,100597,79,100598,0,0,0,0
100596,100603,0,100614,83,0,0,0
100597,79,0,0,0,0,100597,1
100597,100596,100603,100595,100584,0,0,0
100597,100598,0,100599,0,0,0,0
100598,100597,0,100596,79,0,0,0
100598,100599,62,100600,0,0,0,0
100599,62,0,0,0,0,100599,1
100599,100598,0,100597,0,0,0,0
100599,100600,0,100601,0,0,0,0
100600,100599,0,100598,62,0,0,0
100600,100601,104443,100602,0,0,0,0
100601,100600,0,100599,0,0,0,0
100601,100602,0,100647,104444,0,0,0
100601,104443,102526,0,0,0,0,0
100602,100601,0,100600,104443,0,0,0
100602,100647,100645,100648,100646,0,0,0
100602,104444,0,0,102525,0,0,0
100603,83,0,0,0,0,100603,1
100603,100596,100595,100584,100597,0,0,0
100603,100614,100615,100616,100613,0,0,0
100604,81,0,0,0,0,100604,1
100604,100592,100591,0,100593,0,0,0
100604,100609,100675,100610,100608,0,0,0
100605,99,0,0,0,0,100605,1
100605,100591,100590,0,100592,0,0,0
100605,100608,100609,100611,100606,0,0,0
100606,100552,104,100551,0,0,0,0
100606,100560,103,100559,0,0,0,0
100606,100608,100605,100609,100611,0,0,0
100606,102544,0,100562,0,0,0,0
100607,99,0,0,0,0,100607,1
100607,100589,100562,0,100588,0,0,0
100607,100590,98,100591,0,0,0,0
100608,100605,99,100591,0,0,0,0
100608,100606,100552,100560,102544,0,0,0
100608,100609,100604,100675,100610,0,0,0
100608,100611,100612,100621,0,0,0,0
100609,100604,0,100592,81,0,0,0
100609,100608,100611,100606,100605,0,0,0
100609,100610,82,100612,0,0,0,0
100609,100675,81,0,82,0,100609,1
100610,82,0,0,0,0,100610,1
100610,100609,100608,100604,100675,0,0,0
100610,100612,100613,0,100611,0,0,0
100611,100608,100606,100605,100609,0,0,0
100611,100612,100610,100613,0,0,0,0
100611,100621,85,100622,0,0,0,0
100612,100610,0,100609,82,0,0,0
100612,100611,100621,0,100608,0,0,0
100612,100613,82,100614,204,0,0,0
100613,82,0,0,0,0,100613,1
100613,204,0,0,0,0,100613,1
100613,100612,0,100611,100610,0,0,0
100613,100614,100603,100615,100616,0,0,0
100614,100603,83,100596,0,0,0,0
100614,100613,204,100612,82,0,0,0
100614,100615,84,100642,0,0,0,0
100614,100616,0,100617,102532,0,0,0
100615,84,0,0,0,0,100615,1
100615,100614,100616,100613,100603,0,0,0
100615,100642,100646,100643,100641,0,0,0
100616,100614,100613,100603,100615,0,0,0
100616,100617,100618,100619,0,0,0,0
100616,102532,0,0,102534,0,0,0
100617,100616,102532,100614,0,0,0,0
100617,100618,102531,100641,0,0,0,0
100617,100619,0,100620,85,0,0,0
100618,100617,100619,0,100616,0,0,0
100618,100641,100642,100672,100640,0,0,0
100618,102531,0,0,102529,0,0,0
100619,85,0,0,0,0,100619,1
100619,100617,0,100616,100618,0,0,0
100619,100620,86,100625,0,0,0,0
100620,86,0,0,0,0,100620,1
100620,100619,85,100617,0,0,0,0
100620,100625,100634,100626,100623,0,0,0
100621,85,0,0,0,0,100621,1
100621,100611,0,100608,100612,0,0,0
100621,100622,0,100623,100550,0,0,0
100622,100550,107,100549,0,0,0,0
100622,100621,0,100611,85,0,0,0
100622,100623,100625,100624,0,0,0,0
100623,100622,100550,100621,0,0,0,0
100623,100624,0,100628,107,0,0,0
100623,100625,100620,100634,100626,0,0,0
100624,107,0,0,0,0,100624,1
100624,100623,0,100622,100625,0,0,0
100624,100628,100627,100674,100629,0,0,0
100625,100620,0,100619,86,0,0,0
100625,100623,100624,0,100622,0,0,0
100625,100626,100632,100630,100627,0,0,0
100625,100634,100673,100635,100644,0,0,0
100626,100625,100623,100620,100634,0,0,0
100626,100627,89,100628,0,0,0,0
100626,100630,0,100631,89,0,0,0
100626,100632,100644,100633,102546,0,0,0
100627,89,0,0,0,0,100627,1
100627,100626,100625,100632,100630,0,0,0
100627,100628,100674,100629,100624,0,0,0
100628,100624,107,100623,0,0,0,0
100628,100627,0,100626,89,0,0,0
100628,100629,0,443,0,0,100628,1
100628,100674,0,442,0,0,100628,1
100629,443,0,0,0,0,100629,1
100629,100628,100624,100627,100674,0,0,0
100630,89,0,0,0,0,100630,1
100630,100626,100627,100625,100632,0,0,0
100630,100631,0,441,0,0,100630,1
100631,441,0,0,0,0,100631,1
100631,100630,89,100626,0,0,0,0
100632,100626,100630,100627,100625,0,0,0
100632,100633,100636,100668,100512,0,0,0
100632,100644,0,100634,90,0,0,0
100632,102546,0,483,0,0,100632,1
100633,100512,0,482,0,0,100633,1
100633,100632,102546,100626,100644,0,0,0
100633,100636,100635,0,100637,0,0,0
100633,100668,100667,0,103422,0,0,0
100634,100625,100626,100623,100620,0,0,0
100634,100635,0,100636,0,0,0,0
100634,100644,90,100632,0,0,0,0
100634,100673,86,100640,0,0,0,0
100635,100634,100644,100625,100673,0,0,0
100635,100636,0,100637,100633,0,0,0
100636,100633,100668,100512,100632,0,0,0
100636,100635,0,100634,0,0,0,0
100636,100637,100640,100638,0,0,0,0
100637,100636,100633,100635,0,0,0,0
100637,100638,0,100639,88,0,0,0
100637,100640,100673,0,100641,0,0,0
100638,88,0,0,0,0,100638,1
100638,100637,0,100636,100640,0,0,0
100638,100639,87,100643,0,0,0,0
100639,87,0,0,0,0,100639,1
100639,100638,88,100637,0,0,0,0
100639,100643,100642,100649,100664,0,0,0
100640,100637,100638,0,100636,0,0,0
100640,100641,100618,100642,100672,0,0,0
100640,100673,0,100634,86,0,0,0
100641,100618,0,100617,102531,0,0,0
100641,100640,100637,100673,0,0,0,0
100641,100642,100615,100646,100643,0,0,0
100641,100672,0,87,0,0,100641,1
100642,100615,0,100614,84,0,0,0
100642,100641,100672,100640,100618,0,0,0
100642,100643,100649,100664,100639,0,0,0
100642,100646,0,100647,69,0,0,0
100643,100639,0,100638,87,0,0,0
100643,100642,100641,100615,100646,0,0,0
100643,100649,100648,100653,0,0,0,0
100643,100664,0,100663,100665,0,0,0
100644,90,0,0,0,0,100644,1
100644,100632,100633,102546,100626,0,0,0
100644,100634,100625,100673,100635,0,0,0
100645,67,0,0,0,0,100645,1
100645,100647,100648,100646,100602,0,0,0
100645,100650,100127,102554,100651,0,0,0
100646,69,0,0,0,0,100646,1
100646,100642,100643,100641,100615,0,0,0
100646,100647,100602,100645,100648,0,0,0
100647,100602,104444,100601,0,0,0,0
100647,100645,67,0,100650,0,0,0
100647,100646,69,100642,0,0,0,0
100647,100648,0,100649,69,0,0,0
100648,69,0,0,0,0,100648,1
100648,100647,100646,100602,100645,0,0,0
100648,100649,100653,0,100643,0,0,0
100649,100643,100664,100639,100642,0,0,0
100649,100648,69,100647,0,0,0,0
100649,100653,100652,100654,100655,0,0,0
100650,100127,100199,0,100113,0,0,0
100650,100645,100647,67,0,0,0,0
100650,100651,100241,100652,0,0,0,0
100650,102554,0,66,0,0,100650,1
100651,100241,0,100240,174,0,0,0
100651,100650,100645,100127,102554,0,0,0
100651,100652,68,100653,0,0,0,0
100652,68,0,0,0,0,100652,1
100652,100651,0,100650,100241,0,0,0
100652,100653,100654,100655,100649,0,0,0
100653,100649,0,100643,100648,0,0,0
100653,100652,0,100651,68,0,0,0
100653,100654,68,100116,0,0,0,0
100653,100655,65,100656,0,0,0,0
100654,68,0,0,0,0,100654,1
100654,100116,100154,0,100118,0,0,0
100654,100653,100655,100649,100652,0,0,0
100655,65,0,0,0,0,100655,1
100655,100653,100649,100652,100654,0,0,0
100655,100656,100657,100659,0,0,0,0
100656,100655,0,100653,65,0,0,0
100656,100657,0,100162,72,0,0,0
100656,100659,0,100660,100662,0,0,0
100657,72,0,0,0,0,100657,1
100657,100162,100117,100160,100164,0,0,0
100657,100656,100659,0,100655,0,0,0
100658,100164,100162,100157,104140,0,0,0
100658,100699,0,72,0,0,100658,1
100658,103502,0,104138,365,0,0,0
100658,103503,365,100660,0,0,0,0
100659,100656,0,100655,100657,0,0,0
100659,100660,103503,100661,0,0,0,0
100659,100662,73,100663,0,0,0,0
100660,100659,100662,100656,0,0,0,0
100660,100661,365,0,104087,0,0,0
100660,103503,0,100658,365,0,0,0
100661,365,0,0,0,0,100661,1
100661,100660,0,100659,103503,0,0,0
100661,104087,104088,0,104119,0,0,0
100662,73,0,0,0,0,100662,1
100662,100659,100656,0,100660,0,0,0
100662,100663,0,100664,70,0,0,0
100663,70,0,0,0,0,100663,1
100663,100662,0,100659,73,0,0,0
100663,100664,100665,100643,0,0,0,0
100664,100643,100639,100642,100649,0,0,0
100664,100663,70,100662,0,0,0,0
100664,100665,73,100666,0,0,0,0
100665,73,0,0,0,0,100665,1
100665,100664,100643,0,100663,0,0,0
100665,100666,0,100667,88,0,0,0
100666,88,0,0,0,0,100666,1
100666,100665,0,100664,73,0,0,0
100666,100667,100669,100668,0,0,0,0
100667,100666,88,100665,0,0,0,0
100667,100668,0,103422,100633,0,0,0
100667,100669,103978,100670,0,0,0,0
100668,100633,100512,100632,100636,0,0,0
100668,100667,0,100666,100669,0,0,0
100668,103422,103982,100186,0,0,0,0
100669,100667,100668,0,100666,0,0,0
100669,100670,0,103981,91,0,0,0
100669,103978,0,73,104114,0,0,0
100670,91,0,0,0,0,100670,1
100670,100669,0,100667,103978,0,0,0
100670,103981,0,104116,0,0,0,0
100671,121,0,0,0,0,100671,1
100671,387,0,0,0,0,100671,1
100671,100519,100495,100496,100499,0,0,0
100671,100557,100500,100558,100556,0,0,0
100672,87,0,0,0,0,100672,1
100672,100641,100640,100618,100642,0,0,0
100673,86,0,0,0,0,100673,1
100673,100634,100635,100644,100625,0,0,0
100673,100640,0,100641,100637,0,0,0
100674,442,0,0,0,0,100674,1
100674,100628,100629,100624,100627,0,0,0
100675,81,0,0,0,0,100675,1
100675,82,0,0,0,0,100675,1
100675,100609,100610,100608,100604,0,0,0
100676,100577,100573,100574,100578,0,0,0
100677,100694,0,100700,103744,0,0,0
100677,103745,259,103580,0,0,0,0
100677,103826,260,100691,259,0,0,0
100678,103679,251,103648,255,0,0,0
100678,103778,0,103580,258,0,0,0
100678,103867,258,100681,257,0,0,0
100679,100695,0,262,0,0,100679,1
100679,103742,0,103811,0,0,0,0
100679,103822,260,100696,0,0,0,0
100679,103868,0,100691,260,0,0,0
100680,103824,0,103810,0,0,0,0
100680,103851,258,103580,259,0,0,0
100680,103869,259,100691,0,0,0,0
100680,103898,0,100681,258,0,0,0
100681,103739,0,103825,0,0,0,0
100681,103867,257,100678,258,0,0,0
100681,103898,258,100680,0,0,0,0
100682,100688,103965,100690,103963,0,0,0
100682,103967,267,100693,0,0,0,0
100682,103968,0,103816,269,0,0,0
100682,103977,0,274,0,0,100682,1
100683,273,0,0,0,0,100683,1
100683,279,0,0,0,0,100683,1
100683,103812,103817,103969,100689,0,0,0
100684,280,0,0,0,0,100684,1
100684,103819,103818,104074,0,0,0,0
100685,250,0,0,0,0,100685,1
100685,281,0,0,0,0,100685,1
100685,103820,0,103821,104074,0,0,0
100686,279,0,0,0,0,100686,1
100686,103821,103820,100687,103823,0,0,0
100687,251,0,0,0,0,100687,1
100687,103821,103823,100686,103820,0,0,0
100688,100682,103967,103977,103968,0,0,0
100688,100690,103945,100691,103919,0,0,0
100688,103963,0,100692,267,0,0,0
100688,103965,269,103815,0,0,0,0
100689,278,0,0,0,0,100689,1
100689,103812,100683,103817,103969,0,0,0
100690,100688,103963,100682,103965,0,0,0
100690,100691,103869,103826,103868,0,0,0
100690,103919,0,103811,266,0,0,0
100690,103945,268,103810,0,0,0,0
100691,100690,103919,100688,103945,0,0,0
100691,103826,259,100677,260,0,0,0
100691,103868,260,100679,0,0,0,0
100691,103869,0,100680,259,0,0,0
100692,100693,100768,103828,103967,0,0,0
100692,100767,0,265,0,0,100692,1
100692,103811,103919,103742,103911,0,0,0
100692,103963,267,100688,0,0,0,0
100693,100692,103963,103811,100767,0,0,0
100693,100768,0,265,0,0,100693,1
100693,103828,0,103803,0,0,0,0
100693,103967,0,100682,267,0,0,0
100694,100677,0,103826,103745,0,0,0
100694,100700,0,256,0,0,100694,1
100694,103744,0,100696,260,0,0,0
100695,262,0,0,0,0,100695,1
100695,100679,103742,103868,103822,0,0,0
100696,100697,0,262,0,0,100696,1
100696,103743,256,100705,0,0,0,0
100696,103744,260,100694,0,0,0,0
100696,103822,0,100679,260,0,0,0
100697,262,0,0,0,0,100697,1
100697,100696,103822,103744,103743,0,0,0
100698,101833,0,101832,101828,0,0,0
100698,101834,101843,100179,101835,0,0,0
100699,72,0,0,0,0,100699,1
100699,100658,100164,103502,103503,0,0,0
100700,256,0,0,0,0,100700,1
100700,100694,103744,100677,0,0,0,0
100701,153,0,0,0,0,100701,1
100701,294,0,0,0,0,100701,1
100701,100702,103941,101777,100703,0,0,0
100701,103920,0,103921,103877,0,0,0
100702,100701,153,103920,294,0,0,0
100702,100703,0,100704,0,0,0,0
100702,101777,103889,101779,101776,0,0,0
100702,103941,0,103890,0,0,0,0
100703,100702,100701,103941,101777,0,0,0
100703,100704,0,100226,153,0,0,0
100704,153,0,0,0,0,100704,1
100704,100226,154,100711,0,0,0,0
100704,100703,0,100702,0,0,0,0
100705,100719,0,262,0,0,100705,1
100705,103693,256,103640,254,0,0,0
100705,103700,254,103569,0,0,0,0
100705,103743,0,100696,256,0,0,0
100706,100707,153,100708,0,0,0,0
100706,100717,0,236,0,0,100706,1
100706,103651,0,100716,235,0,0,0
100706,103904,103901,103908,103896,0,0,0
100707,153,0,0,0,0,100707,1
100707,100706,103651,103904,100717,0,0,0
100707,100708,100709,100715,100167,0,0,0
100708,100167,161,100716,0,0,0,0
100708,100707,0,100706,153,0,0,0
100708,100709,157,100710,0,0,0,0
100708,100715,158,100714,0,0,0,0
100709,157,0,0,0,0,100709,1
100709,100708,100715,100167,100707,0,0,0
100709,100710,0,100712,158,0,0,0
100710,158,0,0,0,0,100710,1
100710,100709,0,100708,157,0,0,0
100710,100712,100711,100727,100713,0,0,0
100711,157,0,0,0,0,100711,1
100711,100226,0,100704,154,0,0,0
100711,100712,100727,100713,100710,0,0,0
100712,100710,158,100709,0,0,0,0
100712,100711,157,100226,0,0,0,0
100712,100713,0,100714,158,0,0,0
100712,100727,0,101770,159,0,0,0
100713,158,0,0,0,0,100713,1
100713,100712,100710,100711,100727,0,0,0
100713,100714,101769,100774,100715,0,0,0
100714,100713,158,100712,0,0,0,0
100714,100715,0,100708,158,0,0,0
100714,100774,379,100773,0,0,0,0
100714,101769,159,101767,0,0,0,0
100715,158,0,0,0,0,100715,1
100715,100708,100167,100707,100709,0,0,0
100715,100714,100713,101769,100774,0,0,0
100716,100167,0,100708,161,0,0,0
100716,100718,100752,100720,103602,0,0,0
100716,103651,235,100706,0,0,0,0
100716,103916,229,103918,235,0,0,0
100717,236,0,0,0,0,100717,1
100717,100706,100707,103651,103904,0,0,0
100718,100716,103916,103651,100167,0,0,0
100718,100720,100766,100734,103601,0,0,0
100718,100752,161,0,100772,0,0,0
100718,103602,227,103917,229,0,0,0
100719,262,0,0,0,0,100719,1
100719,100705,103743,103693,103700,0,0,0
100720,100718,103602,100716,100752,0,0,0
100720,100734,162,100735,0,0,0,0
100720,100766,100772,100721,100770,0,0,0
100720,103601,0,103871,227,0,0,0
100721,100722,0,100771,100731,0,0,0
100721,100766,100770,100720,100772,0,0,0
100722,100721,0,100766,0,0,0,0
100722,100731,0,100732,162,0,0,0
100722,100771,100772,0,100725,0,0,0
100723,161,0,0,0,0,100723,1
100723,100724,160,100725,0,0,0,0
100723,100773,0,100774,100776,0,0,0
100724,160,0,0,0,0,100724,1
100724,100723,161,100773,0,0,0,0
100724,100725,102556,0,100771,0,0,0
100725,100724,0,100723,160,0,0,0
100725,100771,100722,100772,0,0,0,0
100725,102556,160,100726,0,0,0,0
100726,100728,0,100729,0,0,0,0
100726,101753,101754,101752,0,0,0,0
100726,102556,0,100725,160,0,0,0
100727,159,0,0,0,0,100727,1
100727,100712,100713,100710,100711,0,0,0
100727,101770,101771,101768,0,0,0,0
100728,100726,102556,0,101753,0,0,0
100728,100729,100737,100505,100730,0,0,0
100729,100505,100506,0,100504,0,0,0
100729,100728,0,100726,0,0,0,0
100729,100730,152,100732,0,0,0,0
100729,100737,151,100738,395,0,0,0
100730,152,0,0,0,0,100730,1
100730,100729,100728,100737,100505,0,0,0
100730,100732,100733,0,100731,0,0,0
100731,162,0,0,0,0,100731,1
100731,100722,100721,0,100771,0,0,0
100731,100732,100730,100733,0,0,0,0
100732,100730,0,100729,152,0,0,0
100732,100731,162,100722,0,0,0,0
100732,100733,100313,100735,100770,0,0,0
100733,100313,152,100503,0,0,0,0
100733,100732,0,100731,100730,0,0,0
100733,100735,103814,103870,100734,0,0,0
100733,100770,0,100766,0,0,0,0
100734,162,0,0,0,0,100734,1
100734,100720,103601,100718,100766,0,0,0
100734,100735,100733,103814,103870,0,0,0
100735,100733,100770,100732,100313,0,0,0
100735,100734,0,100720,162,0,0,0
100735,103814,0,100501,211,0,0,0
100735,103870,103864,103872,103871,0,0,0
100736,192,0,0,0,0,100736,1
100736,100564,104445,0,100506,0,0,0
100736,100738,100737,0,100739,0,0,0
100737,151,0,0,0,0,100737,1
100737,395,0,0,0,0,100737,1
100737,100729,100505,100730,100728,0,0,0
100737,100738,0,100739,100736,0,0,0
100738,100736,192,100564,0,0,0,0
100738,100737,395,100729,151,0,0,0
100738,100739,100745,100740,104446,0,0,0
100739,100738,100736,100737,0,0,0,0
100739,100740,0,100175,117,0,0,0
100739,100745,0,100746,100744,0,0,0
100739,104446,118,104445,192,0,0,0
100740,117,0,0,0,0,100740,1
100740,100175,41,100741,0,0,0,0
100740,100739,104446,100738,100745,0,0,0
100741,118,0,0,0,0,100741,1
100741,100175,0,100740,41,0,0,0
100741,100742,142,101821,0,0,0,0
100742,142,0,0,0,0,100742,1
100742,100741,118,100175,0,0,0,0
100742,101821,101820,101822,101829,0,0,0
100743,142,0,0,0,0,100743,1
100743,100744,41,100745,150,0,0,0
100743,101811,101810,101812,101820,0,0,0
100744,41,0,0,0,0,100744,1
100744,150,0,0,0,0,100744,1
100744,100743,0,101811,142,0,0,0
100744,100745,100739,0,100746,0,0,0
100745,100739,100740,104446,100738,0,0,0
100745,100744,150,100743,41,0,0,0
100745,100746,0,100747,0,0,0,0
100746,100745,100744,100739,0,0,0,0
100746,100747,203,100750,150,0,0,0
100747,150,0,0,0,0,100747,1
100747,203,0,0,0,0,100747,1
100747,100746,0,100745,0,0,0,0
100747,100750,101751,101756,100749,0,0,0
100748,141,0,0,0,0,100748,1
100748,100749,150,100750,207,0,0,0
100748,101800,101797,101801,101809,0,0,0
100749,150,0,0,0,0,100749,1
100749,207,0,0,0,0,100749,1
100749,100748,141,101800,0,0,0,0
100749,100750,100747,101751,101756,0,0,0
100750,100747,150,100746,203,0,0,0
100750,100749,207,100748,150,0,0,0
100750,101751,0,101752,149,0,0,0
100750,101756,149,101758,199,201,0,0
100751,30,0,0,0,0,100751,1
100751,101779,101777,103578,101780,0,0,0
100752,161,0,0,0,0,100752,1
100752,100718,100720,103602,100716,0,0,0
100752,100772,0,100771,100766,0,0,0
100753,335,0,0,0,0,100753,1
100753,103566,104408,103943,103528,0,0,0
100754,330,0,0,0,0,100754,1
100754,331,0,0,0,0,100754,1
100754,103571,103938,103925,103926,0,0,0
100754,103943,0,103566,336,0,0,0
100755,331,0,0,0,0,100755,1
100755,103528,103529,103533,103566,0,0,0
100756,100758,330,336,0,0,100756,1
100756,104018,0,100757,338,0,0,0
100756,104342,0,104016,103944,0,0,0
100756,104408,104410,103566,104409,0,0,0
100757,334,0,0,0,0,100757,1
100757,104018,338,100756,0,0,0,0
100757,104400,103534,375,104401,0,0,0
100758,330,0,0,0,0,100758,1
100758,336,0,0,0,0,100758,1
100758,100756,104408,104018,104342,0,0,0
100759,100760,0,448,0,0,100759,1
100759,103639,0,103705,103669,0,0,0
100759,103858,210,103866,0,0,0,0
100760,448,0,0,0,0,100760,1
100760,100759,103639,0,103858,0,0,0
100761,100762,103665,103631,0,0,0,0
100761,103664,0,103691,0,0,0,0
100761,103665,103666,0,100762,0,0,0
100762,100761,103664,0,103665,0,0,0
100762,103631,103670,103707,0,0,0,0
100762,103665,100761,103666,0,0,0,0
100763,449,0,0,0,0,100763,1
100763,103705,103704,103656,103639,0,0,0
100764,450,0,0,0,0,100764,1
100764,103704,0,103650,103705,0,0,0
100765,457,0,0,0,0,100765,1
100765,103747,103759,103750,103746,0,0,0
100766,100720,100734,103601,100718,0,0,0
100766,100721,0,100722,0,0,0,0
100766,100770,0,100733,0,0,0,0
100766,100772,100752,0,100771,0,0,0
100767,265,0,0,0,0,100767,1
100767,100692,100693,103963,103811,0,0,0
100768,265,0,0,0,0,100768,1
100768,100693,103828,103967,100692,0,0,0
100769,274,0,0,0,0,100769,1
100769,103803,103828,103829,103804,0,0,0
100770,100733,100732,100313,100735,0,0,0
100770,100766,100720,100772,100721,0,0,0
100771,100722,100731,100721,0,0,0,0
100771,100725,100724,102556,0,0,0,0
100771,100772,100766,100752,0,0,0,0
100772,100752,100718,161,0,0,0,0
100772,100766,100721,100770,100720,0,0,0
100772,100771,0,100725,100722,0,0,0
100773,100723,0,100724,161,0,0,0
100773,100774,0,100714,379,0,0,0
100773,100776,379,100775,160,0,0,0
100774,379,0,0,0,0,100774,1
100774,100714,100715,100713,101769,0,0,0
100774,100773,100776,100723,0,0,0,0
100775,100776,160,100773,379,0,0,0
100775,100777,380,101759,0,0,0,0
100775,100778,379,101765,0,0,0,0
100775,101755,0,101754,160,0,0,0
100776,160,0,0,0,0,100776,1
100776,379,0,0,0,0,100776,1
100776,100773,100723,0,100774,0,0,0
100776,100775,100778,100777,101755,0,0,0
100777,380,0,0,0,0,100777,1
100777,100775,101755,100776,100778,0,0,0
100777,101759,101750,101758,0,0,0,0
100778,379,0,0,0,0,100778,1
100778,100775,100777,101755,100776,0,0,0
100778,101765,100225,101763,101750,0,0,0
101745,384,0,0,0,0,101745,1
101745,101884,101883,101799,101885,0,0,0
101745,101887,101886,100286,0,0,0,0
101746,136,0,0,0,0,101746,1
101746,101794,100303,101790,100304,0,0,0
